code,suffix,valuation,indicator,income
600096,600096.XSHG,"[{""id"": 23199987, ""code"": ""600096"", ""pubDate"": ""2024-12-31"", ""pe_ratio"": 7.8038, ""turnover_ratio"": 1.2293, ""pb_ratio"": 1.9056, ""ps_ratio"": 0.6547, ""pcf_ratio"": -21.7288, ""capitalization"": 183432.8747, ""market_cap"": 409.0553, ""circulating_cap"": 183432.8747, ""circulating_market_cap"": 409.0553, ""day"": ""2024-12-31"", ""pe_ratio_lyr"": 9.0455}, {""id"": 22728054, ""code"": ""600096"", ""pubDate"": ""2024-09-30"", ""pe_ratio"": 8.8592, ""turnover_ratio"": 3.909, ""pb_ratio"": 2.0888, ""ps_ratio"": 0.6305, ""pcf_ratio"": -52.187, ""capitalization"": 183432.8747, ""market_cap"": 415.1086, ""circulating_cap"": 183432.8747, ""circulating_market_cap"": 415.1086, ""day"": ""2024-09-30"", ""pe_ratio_lyr"": 9.1794}, {""id"": 22247383, ""code"": ""600096"", ""pubDate"": ""2024-06-28"", ""pe_ratio"": 8.0791, ""turnover_ratio"": 1.2224, ""pb_ratio"": 1.7598, ""ps_ratio"": 0.5314, ""pcf_ratio"": 18.5239, ""capitalization"": 183432.8747, ""market_cap"": 356.2266, ""circulating_cap"": 183432.8747, ""circulating_market_cap"": 356.2266, ""day"": ""2024-06-28"", ""pe_ratio_lyr"": 7.8773}, {""id"": 21784690, ""code"": ""600096"", ""pubDate"": ""2024-03-29"", ""pe_ratio"": 7.6988, ""turnover_ratio"": 0.9333, ""pb_ratio"": 1.8576, ""ps_ratio"": 0.5041, ""pcf_ratio"": 139.3234, ""capitalization"": 183432.8747, ""market_cap"": 348.1556, ""circulating_cap"": 183432.8747, ""circulating_market_cap"": 348.1556, ""day"": ""2024-03-29"", ""pe_ratio_lyr"": 7.6988}]","[{""id"": 3167440, ""code"": ""600096"", ""statDate"": ""2024-12-31"", ""pubDate"": ""2025-03-25"", ""statDate.1"": ""2024-12-31"", ""eps"": 0.4955, ""adjusted_profit"": 845287769.24, ""operating_profit"": 1446772785.83, ""value_change_profit"": 92966498.69, ""roe"": 4.15, ""inc_return"": 3.86, ""roa"": 1.84, ""net_profit_margin"": 6.36, ""gross_profit_margin"": 19.12, ""expense_to_total_revenue"": 90.23, ""operation_profit_to_total_revenue"": 7.37, ""net_profit_to_total_revenue"": 6.36, ""operating_expense_to_total_revenue"": 1.61, ""ga_expense_to_total_revenue"": 3.02, ""financing_expense_to_total_revenue"": 0.69, ""operating_profit_to_profit"": 138.85, ""invesment_profit_to_profit"": 8.92, ""adjusted_profit_to_profit"": 93.0, ""goods_sale_and_service_to_revenue"": 114.78, ""ocf_to_revenue"": 21.91, ""ocf_to_operating_profit"": 224.37, ""inc_total_revenue_year_on_year"": -6.0, ""inc_total_revenue_annual"": 0.55, ""inc_revenue_year_on_year"": -6.0, ""inc_revenue_annual"": 0.55, ""inc_operation_profit_year_on_year"": -33.6, ""inc_operation_profit_annual"": -44.42, ""inc_net_profit_year_on_year"": -9.09, ""inc_net_profit_annual"": -43.75, ""inc_net_profit_to_shareholders_year_on_year"": 11.15, ""inc_net_profit_to_shareholders_annual"": -42.58}, {""id"": 3139045, ""code"": ""600096"", ""statDate"": ""2024-09-30"", ""pubDate"": ""2024-10-15"", ""statDate.1"": ""2024-09-30"", ""eps"": 0.863, ""adjusted_profit"": 1554723910.88, ""operating_profit"": 1760818432.11, ""value_change_profit"": 154696588.22, ""roe"": 7.66, ""inc_return"": 7.52, ""roa"": 3.28, ""net_profit_margin"": 11.37, ""gross_profit_margin"": 17.81, ""expense_to_total_revenue"": 88.05, ""operation_profit_to_total_revenue"": 13.34, ""net_profit_to_total_revenue"": 11.37, ""operating_expense_to_total_revenue"": 1.05, ""ga_expense_to_total_revenue"": 1.74, ""financing_expense_to_total_revenue"": 0.72, ""operating_profit_to_profit"": 90.19, ""invesment_profit_to_profit"": 7.92, ""adjusted_profit_to_profit"": 98.22, ""goods_sale_and_service_to_revenue"": 118.13, ""ocf_to_revenue"": 19.59, ""ocf_to_operating_profit"": 163.92, ""inc_total_revenue_year_on_year"": -18.54, ""inc_total_revenue_annual"": -18.77, ""inc_revenue_year_on_year"": -18.54, ""inc_revenue_annual"": -18.77, ""inc_operation_profit_year_on_year"": 47.6, ""inc_operation_profit_annual"": -1.4, ""inc_net_profit_year_on_year"": 49.11, ""inc_net_profit_annual"": -2.64, ""inc_net_profit_to_shareholders_year_on_year"": 54.16, ""inc_net_profit_to_shareholders_annual"": 14.56}, {""id"": 3127369, ""code"": ""600096"", ""statDate"": ""2024-06-30"", ""pubDate"": ""2024-08-13"", ""statDate.1"": ""2024-06-30"", ""eps"": 0.7533, ""adjusted_profit"": 1354882019.39, ""operating_profit"": 1808295963.39, ""value_change_profit"": 180908868.33, ""roe"": 6.89, ""inc_return"": 6.75, ""roa"": 3.25, ""net_profit_margin"": 9.49, ""gross_profit_margin"": 14.69, ""expense_to_total_revenue"": 90.03, ""operation_profit_to_total_revenue"": 10.99, ""net_profit_to_total_revenue"": 9.49, ""operating_expense_to_total_revenue"": 0.97, ""ga_expense_to_total_revenue"": 1.28, ""financing_expense_to_total_revenue"": 0.74, ""operating_profit_to_profit"": 91.89, ""invesment_profit_to_profit"": 9.19, ""adjusted_profit_to_profit"": 98.06, ""goods_sale_and_service_to_revenue"": 102.22, ""ocf_to_revenue"": 11.74, ""ocf_to_operating_profit"": 117.72, ""inc_total_revenue_year_on_year"": -6.19, ""inc_total_revenue_annual"": 30.88, ""inc_revenue_year_on_year"": -6.19, ""inc_revenue_annual"": 30.88, ""inc_operation_profit_year_on_year"": 20.03, ""inc_operation_profit_annual"": -4.59, ""inc_net_profit_year_on_year"": 20.37, ""inc_net_profit_annual"": 0.97, ""inc_net_profit_to_shareholders_year_on_year"": 25.01, ""inc_net_profit_to_shareholders_annual"": -5.32}, {""id"": 3012461, ""code"": ""600096"", ""statDate"": ""2024-03-31"", ""pubDate"": ""2024-04-13"", ""statDate.1"": ""2024-03-31"", ""eps"": 0.7956, ""adjusted_profit"": 1435072660.8, ""operating_profit"": 1856058918.31, ""value_change_profit"": 166861296.11, ""roe"": 7.49, ""inc_return"": 7.36, ""roa"": 3.19, ""net_profit_margin"": 12.3, ""gross_profit_margin"": 19.12, ""expense_to_total_revenue"": 86.61, ""operation_profit_to_total_revenue"": 15.07, ""net_profit_to_total_revenue"": 12.3, ""operating_expense_to_total_revenue"": 1.37, ""ga_expense_to_total_revenue"": 1.25, ""financing_expense_to_total_revenue"": 1.04, ""operating_profit_to_profit"": 88.95, ""invesment_profit_to_profit"": 8.0, ""adjusted_profit_to_profit"": 98.34, ""goods_sale_and_service_to_revenue"": 103.55, ""ocf_to_revenue"": 17.98, ""ocf_to_operating_profit"": 134.2, ""inc_total_revenue_year_on_year"": -12.77, ""inc_total_revenue_annual"": -12.06, ""inc_revenue_year_on_year"": -12.77, ""inc_revenue_annual"": -12.06, ""inc_operation_profit_year_on_year"": -4.58, ""inc_operation_profit_annual"": 26.98, ""inc_net_profit_year_on_year"": -10.47, ""inc_net_profit_annual"": 64.41, ""inc_net_profit_to_shareholders_year_on_year"": -7.18, ""inc_net_profit_to_shareholders_annual"": 78.46}]","[{""id"": 546336, ""code"": ""600096"", ""statDate"": ""2024-12-31"", ""pubDate"": ""2025-03-25"", ""statDate.1"": ""2024-12-31"", ""total_operating_revenue"": 14812848114.7, ""operating_revenue"": 14812848114.7, ""interest_income"": NaN, ""premiums_earned"": NaN, ""commission_income"": NaN, ""total_operating_cost"": 13366075328.87, ""operating_cost"": 11980320074.62, ""interest_expense"": NaN, ""commission_expense"": NaN, ""refunded_premiums"": NaN, ""net_pay_insurance_claims"": NaN, ""withdraw_insurance_contract_reserve"": NaN, ""policy_dividend_payout"": NaN, ""reinsurance_cost"": NaN, ""operating_tax_surcharges"": 334029873.32, ""sale_expense"": 238456180.73, ""administration_expense"": 447867372.15, ""financial_expense"": 102408028.17, ""asset_impairment_loss"": 556075009.87, ""fair_value_variable_income"": -486470.0, ""investment_income"": 93452968.69, ""invest_income_associates"": 92895609.91, ""exchange_income"": NaN, ""operating_profit"": 1092059934.5, ""non_operating_revenue"": 33525966.39, ""non_operating_expense"": 83595139.62, ""disposal_loss_non_current_liability"": NaN, ""total_profit"": 1041990761.27, ""income_tax_expense"": 99655834.87, ""net_profit"": 942334926.4, ""np_parent_company_owners"": 908946094.67, ""minority_profit"": 33388831.73, ""basic_eps"": 0.496, ""diluted_eps"": 0.4955, ""other_composite_income"": -8493257.22, ""total_composite_income"": 933841669.18, ""ci_parent_company_owners"": 900140517.19, ""ci_minority_owners"": 33701151.99, ""rd_expenses"": 262993799.88, ""asset_deal_income"": -6089350.7, ""sust_operate_net_profit"": 942334926.4, ""discon_operate_net_profit"": NaN, ""credit_impairment_loss"": -68265492.16, ""net_open_hedge_income"": NaN, ""interest_cost_fin"": 133558390.11, ""interest_income_fin"": 28108397.17, ""other_earnings"": 49688147.79, ""other_composite_income_mino_at"": 312320.26}, {""id"": 538816, ""code"": ""600096"", ""statDate"": ""2024-09-30"", ""pubDate"": ""2024-10-15"", ""statDate.1"": ""2024-09-30"", ""total_operating_revenue"": 14731148860.89, ""operating_revenue"": 14731148860.89, ""interest_income"": NaN, ""premiums_earned"": NaN, ""commission_income"": NaN, ""total_operating_cost"": 12970330428.78, ""operating_cost"": 12107672406.13, ""interest_expense"": NaN, ""commission_expense"": NaN, ""refunded_premiums"": NaN, ""net_pay_insurance_claims"": NaN, ""withdraw_insurance_contract_reserve"": NaN, ""policy_dividend_payout"": NaN, ""reinsurance_cost"": NaN, ""operating_tax_surcharges"": 224664636.39, ""sale_expense"": 155228553.27, ""administration_expense"": 256878319.33, ""financial_expense"": 106724102.37, ""asset_impairment_loss"": 43947418.46, ""fair_value_variable_income"": 1562130.0, ""investment_income"": 153134458.22, ""invest_income_associates"": 153355553.96, ""exchange_income"": NaN, ""operating_profit"": 1964726819.74, ""non_operating_revenue"": 2253058.71, ""non_operating_expense"": 14600522.34, ""disposal_loss_non_current_liability"": NaN, ""total_profit"": 1952379356.11, ""income_tax_expense"": 277065162.97, ""net_profit"": 1675314193.14, ""np_parent_company_owners"": 1582947383.78, ""minority_profit"": 92366809.36, ""basic_eps"": 0.8623, ""diluted_eps"": 0.863, ""other_composite_income"": 6662649.4, ""total_composite_income"": 1681976842.54, ""ci_parent_company_owners"": 1589685659.69, ""ci_minority_owners"": 92291182.85, ""rd_expenses"": 119162411.29, ""asset_deal_income"": 2473208.46, ""sust_operate_net_profit"": 1675314193.14, ""discon_operate_net_profit"": NaN, ""credit_impairment_loss"": -47416047.86, ""net_open_hedge_income"": NaN, ""interest_cost_fin"": 126714154.95, ""interest_income_fin"": 18152482.1, ""other_earnings"": 39773667.45, ""other_composite_income_mino_at"": -75626.51}, {""id"": 532159, ""code"": ""600096"", ""statDate"": ""2024-06-30"", ""pubDate"": ""2024-08-13"", ""statDate.1"": ""2024-06-30"", ""total_operating_revenue"": 18135786989.68, ""operating_revenue"": 18135786989.68, ""interest_income"": NaN, ""premiums_earned"": NaN, ""commission_income"": NaN, ""total_operating_cost"": 16327491026.29, ""operating_cost"": 15471876983.58, ""interest_expense"": NaN, ""commission_expense"": NaN, ""refunded_premiums"": NaN, ""net_pay_insurance_claims"": NaN, ""withdraw_insurance_contract_reserve"": NaN, ""policy_dividend_payout"": NaN, ""reinsurance_cost"": NaN, ""operating_tax_surcharges"": 203124122.16, ""sale_expense"": 176415409.13, ""administration_expense"": 232621741.96, ""financial_expense"": 134484413.06, ""asset_impairment_loss"": 45503343.84, ""fair_value_variable_income"": -2317820.0, ""investment_income"": 183226688.33, ""invest_income_associates"": 175442360.59, ""exchange_income"": NaN, ""operating_profit"": 1992634564.48, ""non_operating_revenue"": 4049459.88, ""non_operating_expense"": 28758772.05, ""disposal_loss_non_current_liability"": NaN, ""total_profit"": 1967925252.31, ""income_tax_expense"": 247107334.94, ""net_profit"": 1720817917.37, ""np_parent_company_owners"": 1381720680.42, ""minority_profit"": 339097236.95, ""basic_eps"": 0.7538, ""diluted_eps"": 0.7532, ""other_composite_income"": -1518503.81, ""total_composite_income"": 1719299413.56, ""ci_parent_company_owners"": 1380190472.1, ""ci_minority_owners"": 339108941.46, ""rd_expenses"": 108968356.4, ""asset_deal_income"": -823638.14, ""sust_operate_net_profit"": 1720817917.37, ""discon_operate_net_profit"": NaN, ""credit_impairment_loss"": -42007049.74, ""net_open_hedge_income"": NaN, ""interest_cost_fin"": 149328099.13, ""interest_income_fin"": 23638333.6, ""other_earnings"": 42675404.09, ""other_composite_income_mino_at"": 11704.51}, {""id"": 299581, ""code"": ""600096"", ""statDate"": ""2024-03-31"", ""pubDate"": ""2024-04-13"", ""statDate.1"": ""2024-03-31"", ""total_operating_revenue"": 13857152945.35, ""operating_revenue"": 13857152945.35, ""interest_income"": NaN, ""premiums_earned"": NaN, ""commission_income"": NaN, ""total_operating_cost"": 12001094027.04, ""operating_cost"": 11207479651.04, ""interest_expense"": NaN, ""commission_expense"": NaN, ""refunded_premiums"": NaN, ""net_pay_insurance_claims"": NaN, ""withdraw_insurance_contract_reserve"": NaN, ""policy_dividend_payout"": NaN, ""reinsurance_cost"": NaN, ""operating_tax_surcharges"": 195742047.14, ""sale_expense"": 189519483.05, ""administration_expense"": 173597264.14, ""financial_expense"": 144706439.53, ""asset_impairment_loss"": -4743.46, ""fair_value_variable_income"": 1683362.12, ""investment_income"": 165177933.99, ""invest_income_associates"": 165208760.64, ""exchange_income"": NaN, ""operating_profit"": 2088447010.36, ""non_operating_revenue"": 787028.58, ""non_operating_expense"": 2573119.58, ""disposal_loss_non_current_liability"": NaN, ""total_profit"": 2086660919.36, ""income_tax_expense"": 382376139.88, ""net_profit"": 1704284779.48, ""np_parent_company_owners"": 1459344889.14, ""minority_profit"": 244939890.34, ""basic_eps"": 0.8, ""diluted_eps"": 0.7956, ""other_composite_income"": 17007377.9, ""total_composite_income"": 1721292157.38, ""ci_parent_company_owners"": 1476322100.57, ""ci_minority_owners"": 244970056.81, ""rd_expenses"": 90049142.14, ""asset_deal_income"": 103229.18, ""sust_operate_net_profit"": 1704284779.48, ""discon_operate_net_profit"": NaN, ""credit_impairment_loss"": -34920995.63, ""net_open_hedge_income"": NaN, ""interest_cost_fin"": 157808377.57, ""interest_income_fin"": 25837690.84, ""other_earnings"": 30497827.67, ""other_composite_income_mino_at"": 30166.47}]"
