code,date,score,deep20,vol_ratio,pct_250d_high,range_pct_250,r5,r10
002624,2018-01-17,0.16000000000000003,-0.09149972929074157,1.3247465051471499,-0.1477907567293042,0.4930313588850176,0.05671641791044779,-0.07462686567164178
002792,2018-01-17,0.16000000000000003,-0.17008196721311475,0.6686473042320015,-0.3419983753046304,0.15120967741935482,0.0031133250311332628,-0.12577833125778326
300293,2018-01-17,0.08000000000000002,-0.046409807355516586,1.1303442289855656,-0.37735849056603765,0.007518796992481312,0.03311867525298995,-0.07727690892364303
300502,2018-01-17,0.05788712011577957,-0.264808362369338,1.3350217151282622,-0.40896358543417366,0.17280453257790365,0.011547344110854452,-0.09930715935334877
600498,2018-01-17,0.16000000000000003,-0.07864383082838167,1.0901005833011794,-0.2399077277970012,0.4419852448021462,0.03288201160541582,-0.09477756286266936
600594,2018-01-17,0.16000000000000003,-0.09447236180904517,0.9061564651505475,-0.4643281807372176,0.024968789013732746,0.016685205784204626,-0.08565072302558396
601766,2018-01-18,0.08000000000000002,0.05947136563876643,1.0639297487288304,-0.03121852970795569,0.8724279835390945,0.012671594508975703,-0.057022175290390775
000657,2018-01-19,0.7564067519165292,-0.006349206349206327,0.6057020758875107,-0.2669789227166276,0.14606741573033702,0.0598425196850394,-0.012598425196850394
000977,2018-01-19,0.16000000000000003,-0.1593908629441625,0.5018451372669193,-0.2400183570445159,0.18788819875776386,-0.023866348448687513,-0.057875894988067
002156,2018-01-19,0.16000000000000003,-0.1642120765832107,0.5650041485238978,-0.2231348391512662,0.4290718038528896,0.001765225066195919,-0.16681376875551635
002378,2018-01-19,0.08000000000000002,-0.02005730659025795,0.5824424049272405,-0.36014967259120667,0.15384615384615388,-0.010014306151645225,-0.0872675250357654
002436,2018-01-19,0.16000000000000003,-0.1359999999999999,0.42508674462421947,-0.25619834710743794,0.08823529411764736,-0.03327171903881698,-0.10351201478743077
002498,2018-01-19,0.010000000000000002,-0.003355704697986517,0.6037865894562995,-0.2325581395348837,0.14285714285714315,-0.006756756756756799,-0.04391891891891886
002792,2018-01-19,0.16000000000000003,-0.1651993785603313,0.3688903501508312,-0.30993150684931503,0.16397228637413414,-0.06165228113440191,-0.2046855733662145
300293,2018-01-19,0.761904761904816,-0.037267080745341574,0.684005599452521,-0.3796455117209834,0.0015037593984962088,0.005400540054005365,-0.09180918091809176
300570,2018-01-19,0.9,-0.08053333333333346,0.3631216425454082,-0.35863095238095244,0.17606837606837597,-0.0365296803652968,-0.11187214611872143
600498,2018-01-19,0.16000000000000003,-0.11678583588695945,0.5619605570130485,-0.2520184544405998,0.4138162307176393,-0.0208175624526874,-0.1139288417865254
600522,2018-01-19,0.16000000000000003,-0.15356355620867013,0.6851160632143076,-0.1994440583738708,0.4225352112676055,-0.06282271944922535,-0.12650602409638545
600800,2018-01-19,0.9,-0.037094281298299725,0.4975887231529363,-0.4934959349593496,0.02254428341384872,-0.025723472668810365,-0.207395498392283
601188,2018-01-19,0.010000000000000002,0.021406727828746197,0.9732451317844577,-0.3266129032258065,0.07428571428571422,0.0029761904761904656,-0.050595238095238027
603606,2018-01-19,0.9,-0.011787819253438081,0.6156914007668575,-0.3248322147651006,0.10370370370370378,-0.01388888888888895,-0.09722222222222221
002174,2018-01-22,0.16000000000000003,-0.018111254851228997,1.3291679216697623,-0.3055809698078682,0.18932038834951456,0.027264731750219928,-0.047933157431838125
002281,2018-01-22,0.08000000000000002,-0.14577836411609502,0.8048201685517575,-0.1863022306000628,0.6012104909213181,-0.02868686868686876,-0.1963636363636363
002309,2018-01-22,0.16000000000000003,-0.02022315202231517,1.0573586208855765,-0.0840938722294654,0.6172106824925818,0.0007199424046075986,-0.02663786897048248
002432,2018-01-22,0.9,-0.014423076923077094,0.6273658328415381,-0.4096472282217424,0.02901023890784981,-0.007326007326007189,-0.28083028083028083
002624,2018-01-22,0.16000000000000003,-0.06692056583242656,2.0098251925745956,-0.1289994921279839,0.5574912891986059,-0.03156640857653348,-0.10363311494937455
002639,2018-01-22,0.08000000000000002,-0.010948905109488982,0.7736871461937073,-0.3618524332810047,0.049484536082474447,-0.010895883777239712,-0.1138014527845036
300394,2018-01-22,0.9,-0.045893719806763156,1.3454004952901004,-0.3449419568822554,0.014218009478673101,-0.06052631578947365,-0.23684210526315785
600010,2018-01-22,0.08000000000000002,-0.004048582995951455,0.9374272721649608,-0.18000000000000005,0.45999999999999996,0.012244897959183598,-0.02448979591836742
600396,2018-01-22,0.08000000000000002,0.003215434083601254,0.6460828399470807,-0.4,0.02347417840375599,-0.028846153846153966,-0.15064102564102566
600419,2018-01-22,0.16000000000000003,-0.04673393520977154,1.1976231660305252,-0.3159298780487805,0.1912195121951219,-0.06085985482970402,-0.1686208821887214
600594,2018-01-22,0.16000000000000003,0.005592841163311046,0.9346148925929048,-0.4655172413793104,0.022471910112359515,-0.007786429365962189,-0.1624026696329255
600988,2018-01-22,0.025354658822791976,0.027491408934708028,0.40675399269588985,-0.2571428571428571,0.2762237762237762,-0.0329489291598023,-0.0510708401976937
601611,2018-01-22,0.9,-0.023668639053254448,0.5357196428611494,-0.41764705882352937,0.13096695226438193,-0.01194029850746281,-0.1482587064676617
601766,2018-01-22,0.9,0.028477546549835697,0.6115149843546398,-0.054380664652567856,0.7777777777777781,-0.0728952772073923,-0.0924024640657084
600339,2018-01-23,0.08000000000000002,-0.05253283302063794,1.0312653515353754,-0.3803680981595092,0.088235294117647,-0.07784431137724546,-0.2055888223552894
601899,2018-01-23,0.08000000000000002,0.10144927536231862,0.619232896905854,-0.050000000000000044,0.857142857142857,0.13404825737265424,0.13136729222520094
002131,2018-01-24,0.08000000000000002,0.01945525291828809,0.570540382895915,-0.3776722090261282,0.07558139534883716,-0.09056603773584893,-0.08301886792452817
002156,2018-01-24,0.16000000000000003,-0.10730593607305938,1.107204256022843,-0.19712525667351122,0.4956217162872155,-0.1796875,-0.19618055555555558
002281,2018-01-24,0.9,-0.13680347013680338,0.8759442053739918,-0.18724473766886574,0.5991930060524547,-0.1488609583660644,-0.16849960722702273
002432,2018-01-24,0.16000000000000003,0.021818181818181737,2.1764054216265096,-0.39221341023792355,0.06849315068493157,-0.17995169082125595,-0.2596618357487922
002436,2018-01-24,0.061349693251486315,-0.051056338028169,0.5998130735772458,-0.25757575757575757,0.0833333333333333,-0.08921933085501854,-0.1003717472118959
002624,2018-01-24,0.16000000000000003,-0.02170283806343909,3.754563131560973,-0.10716099542915203,0.6191335740072197,-0.12429378531073443,-0.09265536723163847
002792,2018-01-24,0.020000000000000004,-0.09756097560975596,0.7836555548040421,-0.30308219178082185,0.18244803695150136,-0.12849162011173187,-0.21725636250775915
300476,2018-01-24,0.08000000000000002,-0.05605935696619957,1.7857835626848233,-0.17979942693409756,0.3008356545961002,-0.07011393514461006,0.051709027169149824
300570,2018-01-24,0.16000000000000003,-0.006190208216094506,0.650155588519009,-0.34300595238095233,0.21196581196581202,-0.11751152073732718,-0.1215437788018433
600396,2018-01-24,0.6142034548943229,0.009708737864077666,0.639626443652738,-0.4,0.02347417840375599,-0.15873015873015872,-0.14920634920634912
600498,2018-01-24,0.16000000000000003,-0.06422338568935426,1.0946080118011876,-0.22693194925028837,0.47216633132126085,-0.12359550561797761,-0.09887640449438206
600800,2018-01-24,0.03868471953578023,-0.044207317073170715,0.8779936298602811,-0.4902439024390245,0.028985507246376763,-0.15286624203821653,-0.2691082802547772
002309,2018-01-25,0.16000000000000003,-0.057834566240753116,0.7190574286141264,-0.08670143415906129,0.6053412462908011,0.031227305737109745,-0.05591866376180099
300394,2018-01-25,0.16000000000000003,-0.054455445544554504,2.0183724106490084,-0.35906040268456374,0.009259259259259267,-0.15733333333333333,-0.22399999999999998
600339,2018-01-25,0.42346719618694806,-0.04554079696394675,1.2998644211167434,-0.38282208588957056,0.08235294117647066,-0.11608961303462328,-0.2057026476578412
600594,2018-01-25,0.16000000000000003,0.03745743473325769,1.767442102358724,-0.4565992865636147,0.041198501872659186,-0.09780219780219768,-0.189010989010989
600988,2018-01-25,0.9,-0.008000000000000007,1.2640001940022476,-0.2298136645962734,0.353146853146853,-0.10378912685337727,-0.13673805601317957
002639,2018-01-26,0.7798537774167471,0.012360939431396822,1.102333532230078,-0.3571428571428572,0.06185567010309274,-0.0782396088019559,-0.10268948655256727
300502,2018-01-26,0.057887120115765356,-0.16504854368932043,0.434516351229349,-0.3977591036414566,0.1954674220963173,-0.06443914081145596,-0.0023866348448688957
600419,2018-01-26,0.16000000000000003,-0.043022614451185714,1.187007447627044,-0.338795731707317,0.13268292682926844,-0.1120996441281138,-0.12040332147093713
603606,2018-01-26,0.11887072808318067,-0.005952380952381042,0.6269308335804413,-0.3275167785234899,0.09629629629629621,-0.08450704225352113,-0.12474849094567408
300476,2018-01-29,0.9,-0.09527687296416942,0.5780612294820672,-0.20415472779369637,0.20612813370473534,-0.033333333333333215,0.1333333333333333
000858,2018-01-30,0.01490868430869341,0.010047095761381408,1.020194398346866,-0.11279646993932702,0.8154748477329125,-0.15832083958020993,-0.09220389805097462
002156,2018-01-30,0.16000000000000003,-0.13746223564954685,0.47091093692222574,-0.21834360027378508,0.4413309982486865,-0.1236611489776046,-0.05842259006815964
002281,2018-01-30,0.16000000000000003,-0.1447883315546069,0.3143250593612495,-0.2447376688658498,0.4761264290517821,-0.15242881072026804,-0.09631490787269681
002309,2018-01-30,0.16000000000000003,-0.06711409395973156,0.9237574334229712,-0.09387222946544982,0.5727002967359051,-0.020334059549745764,-0.04429920116194619
002432,2018-01-30,0.028510334996425968,-0.013349514563106735,0.3963441200679373,-0.4138428262436913,0.017123287671233122,-0.21456953642384113,-0.14304635761589402
002436,2018-01-30,0.16000000000000003,-0.06272401433691754,0.2953718192265292,-0.2796143250688704,0.004901960784314056,-0.0794573643410853,-0.0736434108527132
002465,2018-01-30,0.08000000000000002,0.0,0.34014674957643837,-0.20640569395017794,0.2839506172839506,-0.04418604651162783,0.0011627906976743319
002475,2018-01-30,0.16000000000000003,-0.06021717670286286,0.6183758205165135,-0.21839080459770122,0.5830721003134796,0.046025104602510414,0.10983263598326354
002498,2018-01-30,0.9,-0.00666666666666671,1.1395108261452502,-0.22997416020671835,0.15238095238095248,-0.09634551495016597,-0.09966777408637872
002792,2018-01-30,0.060491493383750594,-0.13896766874645483,0.43681195988520255,-0.35017123287671237,0.05542725173210167,-0.18054630246502323,-0.16189207195203192
300394,2018-01-30,0.16000000000000003,-0.14182692307692313,0.9058110590180183,-0.3979763912310287,0.0,-0.12048192771084332,-0.12349397590361433
300570,2018-01-30,0.020000000000000004,-0.11764705882352955,0.3528102970135402,-0.3805803571428572,0.12564102564102556,-0.057655349135169676,-0.050608584240871224
600176,2018-01-30,0.08000000000000002,-0.06822429906542049,0.7097077448420224,-0.0894977168949771,0.8406504065040652,-0.06578947368421051,-0.06376518218623484
600419,2018-01-30,0.020000000000000004,-0.10245464247598712,0.8966141494586524,-0.3589939024390243,0.08097560975609758,-0.1270883054892602,-0.09307875894988082
600498,2018-01-30,0.16000000000000003,-0.052379195868683115,0.5337059813234136,-0.25922722029988465,0.3970489604292422,-0.048750512085211084,0.0077836952068823795
600800,2018-01-30,0.07736943907158889,-0.06574923547400602,0.7931154264749313,-0.5032520325203251,0.008012820512820625,-0.2521150592216582,-0.19966159052453458
600702,2018-01-31,0.08000000000000002,-0.04516584333098084,0.7653706250127689,-0.1378504672897195,0.748254460822343,-0.07168831168831169,-0.01662337662337665
600900,2018-01-31,0.08000000000000002,-0.005154639175257825,0.6481094115080124,-0.07285828662930349,0.7429378531073446,0.003398470688190436,-0.003398470688190214
002309,2018-02-01,0.028632784538302758,-0.06898861352980568,6.23199286103392,-0.09387222946544982,0.5727002967359051,-0.08450704225352113,-0.06478873239436622
300570,2018-02-01,0.020000000000000004,-0.18640467339352085,0.5510047736589294,-0.4300595238095237,0.011965811965812015,-0.05523066926575704,-0.00974658869395717
600522,2018-02-01,0.16000000000000003,-0.14628482972136225,1.2411665400428527,-0.2334954829742878,0.32394366197183083,-0.04485981308411202,0.01495327102803734
601766,2018-02-01,0.08000000000000002,-0.08536585365853655,0.9609243061736534,-0.09365558912386707,0.617283950617284,-0.09854423292273229,-0.09182530795072796
000063,2018-02-02,0.08000000000000002,-0.20048676604806803,1.089991119496418,-0.28216334334881177,0.5558899398108341,0.004868913857677848,0.11161048689138586
000657,2018-02-02,0.08000000000000002,-0.03338391502276172,0.9500256782189137,-0.25409836065573765,0.18726591760299632,-0.11323763955342903,-0.046251993620414544
000848,2018-02-02,0.05578800557879049,0.04166666666666674,0.6420028911822663,-0.14021164021164012,0.4175824175824176,-0.05616224648985968,-0.05304212168486733
000977,2018-02-02,0.16000000000000003,-0.17413972888425444,0.5083741132464485,-0.2730610371730151,0.07608695652173916,0.010132995566814351,0.09879670677644103
002131,2018-02-02,0.9,-0.046692607003890885,0.430558564949774,-0.41805225653206646,0.022222222222222244,0.008230452674897082,0.028806584362139898
002151,2018-02-02,0.9,-0.04549763033175347,0.46709647680295796,-0.12256752831832696,0.5274356103023518,-0.10027008777852808,-0.046590141796083784
002156,2018-02-02,0.16000000000000003,-0.2542503863987635,0.6427624325971065,-0.3394934976043805,0.13134851138353767,0.00741525423728806,0.07733050847457634
002281,2018-02-02,0.16000000000000003,-0.23482205163991632,0.6235009995276807,-0.3110273327049953,0.33422999327505043,-0.007305936073059405,0.1383561643835618
002300,2018-02-02,0.05694551745543208,-0.1518324607329843,0.7406524292260191,-0.5528978840846366,0.0,-0.08008213552361387,-0.022587268993839893
002378,2018-02-02,0.9,-0.14381720430107525,0.6541301929582347,-0.4041159962581852,0.05054945054945065,-0.06896551724137923,-0.017241379310344862
002465,2018-02-02,0.9,-0.10848549946294306,0.713368595431232,-0.2615658362989324,0.09259259259259281,-0.005889281507656108,0.0800942285041224
002475,2018-02-02,0.16000000000000003,-0.04484732824427484,1.5237563706168733,-0.17816091954022983,0.6555555555555556,0.02857142857142847,0.10049261083743843
002624,2018-02-02,0.08000000000000002,-0.0783625730994153,1.0490773369619448,-0.19959370238699858,0.247126436781609,0.056301983365323105,0.05054382597568785
002842,2018-02-02,0.08000000000000002,-0.07776349614395894,0.4968877898507908,-0.3760869565217392,0.4776570048309179,-0.033178500331785044,0.031187790311877794
300308,2018-02-02,0.08000000000000002,0.05530276513825694,0.6455183663058816,-0.06074766355140193,0.9102209944751379,0.037619699042407806,0.18878248974008205
300394,2018-02-02,0.16000000000000003,-0.2564705882352941,1.0845204853818684,-0.46711635750421576,0.003597122302158357,-0.03536977491961413,0.06430868167202575
300476,2018-02-02,0.16000000000000003,-0.13183279742765264,1.6445612812583685,-0.22636103151862463,0.11977715877437362,0.1064572425828969,0.15881326352530523
300502,2018-02-02,0.16000000000000003,-0.2224409448818897,0.4531851724949747,-0.4467787114845938,0.09631728045325788,0.06632653061224492,0.15561224489795933
600010,2018-02-02,0.08000000000000002,0.0,1.33279633136679,-0.18000000000000005,0.4315789473684211,-0.08870967741935487,-0.06048387096774188
600096,2018-02-02,0.08000000000000002,-0.05901639344262288,0.9586097781955876,-0.27064803049555275,0.061674008810572924,-0.08462867012089814,-0.031088082901554404
600339,2018-02-02,0.16000000000000003,-0.20366972477064227,1.0308581184063825,-0.4674846625766872,0.03787878787878775,-0.05660377358490576,-0.030660377358490587
600487,2018-02-02,0.08000000000000002,-0.14635879218472458,0.7348996574573763,-0.2177734374999999,0.6275055679287306,-0.010165184243964398,0.08089792460821688
600594,2018-02-02,0.041608876560331964,-0.0997807017543858,0.8877928400528621,-0.5118906064209274,0.0,-0.07730061349693262,-0.02331288343558291
600988,2018-02-02,0.16000000000000003,-0.1351351351351351,0.6468062031802736,-0.324223602484472,0.08741258741258741,-0.016917293233082664,0.03007518796992481
603993,2018-02-02,0.08000000000000002,0.09740259740259738,0.9278403038002905,-0.08027210884353742,0.8479381443298969,-0.17699115044247793,0.09292035398230092
000858,2018-02-05,0.9,-0.05278547245306253,1.8435159271362938,-0.1512686155543298,0.7525377847958493,-0.01754385964912286,-0.004468718967229446
002432,2018-02-05,0.16000000000000003,-0.22142857142857142,0.46526259061402353,-0.5284787310742609,0.0,0.14091680814940588,0.1578947368421053
002436,2018-02-05,0.16000000000000003,-0.11334552102376605,0.6847757723072252,-0.33195592286501385,0.024291497975708346,0.006382978723404209,0.06170212765957439
002639,2018-02-05,0.032493907392421306,-0.09047044632086843,0.4434566188552745,-0.40816326530612246,0.0,0.002732240437158362,0.027322404371584508
002792,2018-02-05,0.16000000000000003,-0.2547660311958405,1.1224750914165573,-0.44777397260273966,0.01134215500945189,0.061499578770008556,0.10867733782645339
300293,2018-02-05,0.08000000000000002,-0.10390763765541744,0.6443803507446412,-0.42309891366495134,0.01595744680851054,-0.0022026431718060735,0.04955947136563865
600498,2018-02-05,0.16000000000000003,-0.14154748808214157,0.5883830180686793,-0.32497116493656286,0.24413145539906106,0.08945260347129524,0.1562082777036049
600522,2018-02-05,0.16000000000000003,-0.19316375198728142,1.1537951282416943,-0.2946490618485059,0.14688128772635822,0.06893106893106893,0.13786213786213786
600702,2018-02-05,0.9,-0.16179337231968816,1.8100926214288453,-0.2693288020390824,0.508145849495733,0.03473438412142449,0.13543490951546988
600800,2018-02-05,0.16000000000000003,-0.2564102564102564,1.0130343383236036,-0.5991869918699188,0.0,0.054054054054053946,0.1013513513513511
601188,2018-02-05,0.08000000000000002,-0.061764705882352944,0.5945993878699158,-0.3568548387096774,0.005617977528089769,0.006472491909385036,0.032362459546925626
601611,2018-02-05,0.010000000000000002,-0.10852713178294582,0.48619643701679505,-0.45882352941176474,0.04528763769889831,-0.02102803738317749,0.03738317757009346
601766,2018-02-05,0.9,-0.0762800417972832,0.5224307864517141,-0.10976837865055389,0.551440329218107,-0.09841628959276016,-0.06674208144796379
603123,2018-02-05,0.08000000000000002,-0.08528198074277848,0.7602507605360562,-0.3467583497053045,0.0,0.01594896331738438,0.03508771929824572
603589,2018-02-05,0.08000000000000002,-0.04186569261028383,0.8533649721349797,-0.19877819548872178,0.5289532293986636,-0.020615563298490125,-0.0008710801393728707
603606,2018-02-05,0.16000000000000003,-0.1382575757575758,0.9510061232651948,-0.38926174496644295,0.0034364261168384146,0.0,0.03899082568807333
600988,2018-02-06,0.16000000000000003,-0.05573770491803276,2.483185569608201,-0.28447204968944106,0.19930069930069907,-0.06368330464715999,-0.08261617900172114
000063,2018-02-07,0.9,-0.2008547008547008,0.5735362244478435,-0.28489483747609945,0.5477016478751084,0.05288461538461542,0.09097633136094685
000657,2018-02-07,0.9,-0.11719939117199396,0.8450133140584448,-0.3208430913348945,0.03521126760563369,0.011986301369863117,0.023972602739726234
000977,2018-02-07,0.16000000000000003,-0.16413867822318529,0.7685045613422524,-0.29187700780174386,0.01547987616099066,0.06679269061121618,0.2646502835538753
002131,2018-02-07,0.16000000000000003,-0.16140350877192977,0.41440514519129923,-0.4323040380047506,0.010869565217391314,0.016460905349794164,0.057613168724279795
002151,2018-02-07,0.16000000000000003,-0.24397327911704902,0.8511678461087872,-0.24397327911704902,0.05935050391937303,0.047673098751418896,0.08286038592508516
002156,2018-02-07,0.16000000000000003,-0.3176648976497346,0.6577672932051197,-0.3839835728952772,0.03275862068965509,0.06263498920086397,0.24838012958963285
002281,2018-02-07,0.16000000000000003,-0.3101567825494206,0.8411068693676893,-0.3641218975808985,0.22057834566240742,0.06991025035427478,0.1913084553613602
002300,2018-02-07,0.16000000000000003,-0.17636363636363628,0.6923301557440006,-0.5832566697332107,0.010920436817472744,0.004366812227074135,0.06331877729257651
002378,2018-02-07,0.16000000000000003,-0.17914438502673802,0.8069630145642693,-0.42563143124415337,0.004376367614879557,-0.006472491909385147,0.012944983818770295
002428,2018-02-07,0.08000000000000002,-0.013923013923014094,0.6561697874467127,-0.16850828729281775,0.49586776859504106,-0.04688832054560965,-0.04092071611253201
002432,2018-02-07,0.16000000000000003,-0.2948870392390013,0.8436827219774491,-0.5724585436193224,0.005012531328320807,0.05872756933115819,0.15986949429037534
002436,2018-02-07,0.16000000000000003,-0.12523020257826878,0.5484522323002747,-0.34573002754820936,0.019531249999999934,0.0,0.039256198347107585
002465,2018-02-07,0.16000000000000003,-0.11612903225806448,1.103718901227377,-0.2686832740213523,0.06790123456790143,0.028503562945368266,0.0890736342042755
002624,2018-02-07,0.9,-0.0875603864734299,0.6290837769385396,-0.23260538344337234,0.12260536398467409,0.014943960149439661,0.10772104607721045
002639,2018-02-07,0.16000000000000003,-0.1179302045728039,1.401304671544306,-0.4246467817896389,0.0018450184501844625,0.012261580381471404,0.017711171662125436
002792,2018-02-07,0.16000000000000003,-0.28279883381924187,1.1684079429084733,-0.473458904109589,0.03742384682332476,0.026169706582077623,0.060269627279936566
002842,2018-02-07,0.9,0.0,1.5924491607173565,-0.34782608695652173,0.4455994455994456,-0.005980066445182675,0.023255813953488413
300293,2018-02-07,0.9,-0.20954907161803726,1.6388049176378316,-0.48885077186963977,0.0,0.003293084522502765,0.08891328210757421
300308,2018-02-07,0.9,-0.09433344251555853,1.200630777360469,-0.13862928348909664,0.7877920839294228,0.09577368779822759,0.18404907975460127
300394,2018-02-07,0.16000000000000003,-0.2997601918465228,1.1510682452068082,-0.5075885328836425,0.006600660066006607,-0.003355704697986517,0.1476510067114094
300476,2018-02-07,0.16000000000000003,-0.12596006144393235,2.2441829707210337,-0.18481375358166185,0.22985074626865704,0.07666666666666666,0.15666666666666673
300502,2018-02-07,0.16000000000000003,-0.16666666666666663,0.6788181411573264,-0.4607843137254901,0.06798866855524086,0.029484029484029506,0.15479115479115468
300570,2018-02-07,0.16000000000000003,-0.2112600536193029,0.6146389571043281,-0.45275297619047616,0.02170418006430879,-0.006557377049180357,0.06622950819672146
600010,2018-02-07,0.9,-0.03629032258064513,1.1587035918838224,-0.20333333333333325,0.3578947368421055,-0.025210084033613467,-0.025210084033613467
600096,2018-02-07,0.9,-0.09405940594059392,1.1379307188074252,-0.30241423125794153,0.0403225806451615,-0.012658227848101333,0.01989150090415892
600339,2018-02-07,0.16000000000000003,-0.27636363636363637,0.7178123670199145,-0.5116564417177915,0.01418439716312058,0.010000000000000009,0.022499999999999964
600498,2018-02-07,0.16000000000000003,-0.14443625644804725,1.0699505691941613,-0.33044982698961944,0.23138832997987924,0.03990024937655856,0.12801330008312561
600594,2018-02-07,0.9,-0.1707048458149779,1.686316634021132,-0.5523186682520809,0.0,0.007832898172323688,0.09268929503916445
600757,2018-02-07,0.08000000000000002,-0.041928721174004036,0.8009786379671582,-0.22934232715008418,0.021582733812949825,-0.008658008658008698,0.006493506493506551
600800,2018-02-07,0.16000000000000003,-0.32000000000000006,1.4607269220604575,-0.640650406504065,0.0,0.045751633986928164,0.1285403050108933
601118,2018-02-07,0.08000000000000002,-0.13597246127366613,0.8603943160010925,-0.3740648379052369,0.0228013029315959,0.12770137524557956,0.15717092337917493
601188,2018-02-07,0.9,-0.06906906906906907,0.7805182392808047,-0.375,0.005347593582887823,0.012779552715654896,0.022364217252396346
601611,2018-02-07,0.16000000000000003,-0.15597235932872655,0.6611808785370827,-0.4970588235294118,0.0,-0.013904982618771822,0.025492468134414636
603123,2018-02-07,0.9,-0.128133704735376,1.0670125213920605,-0.38506876227897835,0.0,0.00943396226415083,0.029874213836477814
603606,2018-02-07,0.16000000000000003,-0.15758754863813218,0.8889258692095366,-0.41879194630872485,0.0,0.022831050228310668,0.057077625570776336
