code,date,score,deep20,vol_ratio,body,shadow,ma20_dev,r5,r10
000930,2017-03-13,0.08000000000000002,-0.034930950446791176,0.6720755411699593,0.011063829787234108,0.43478260869564983,-0.04374773614520866,-0.0025445292620864812,0.0008481764206955678
600096,2017-03-13,0.08000000000000002,0.0053050397877985045,0.8161108301513361,0.013368983957219202,0.4117647058823548,-0.01160516364584685,0.0013315579227695107,-0.031957390146471365
600900,2017-03-13,0.9,-0.009857612267251015,0.9772250671141429,0.005561735261401439,0.5000000000000089,-0.00358225406448065,0.009911894273127775,0.014317180616740144
601766,2017-03-13,0.9,-0.02770780856423183,0.5617427767960561,0.007832898172323709,0.5384615384615411,-0.017561720539577497,0.015564202334630295,0.035019455252918386
002465,2017-03-14,0.07319442097374917,0.012206572769952961,0.7487805813370918,0.0018518518518519768,0.8333333333333235,0.0018587360594792823,-0.022556390977443663,-0.017857142857143016
600396,2017-03-14,0.076775431861833,0.015717092337917515,0.5916739852398798,0.0019379844961239896,0.8000000000000036,0.0030070811911919737,0.01171875,-0.025390625
601611,2017-03-14,0.0122925629993631,-0.0448213204118717,0.4345195090334851,0.005047318611987386,0.6190476190476203,-0.03263403263403264,0.029132362254591593,0.017732742241925337
603993,2017-03-14,0.9,0.09350649350649354,0.6679492102926649,0.00238095238095233,0.9090909090909113,-0.008128165861703507,-0.06619385342789608,-0.08037825059101666
000848,2017-03-15,0.9,-0.008368200836819994,0.7051859236020028,0.004237288135593255,0.6249999999999972,-0.00919732441471599,0.012622720897615736,-0.02524544179523136
000977,2017-03-15,0.08000000000000002,0.015422885572139222,0.8819162488890183,0.004923682914820356,0.5833333333333247,-0.00046524155831451086,-0.06365403304178807,-0.10641399416909614
002151,2017-03-15,0.08000000000000002,0.011575562700964603,0.5627038708843278,0.011575562700964612,0.4461538461538458,0.0005565715194399967,0.011519999999999975,-0.05184
002498,2017-03-15,0.08000000000000002,0.005291005291005346,0.8174154397836659,0.005291005291005296,0.5999999999999982,-0.004975124378109652,-0.018276762402088864,-0.026109660574412552
300059,2017-03-15,0.9,-0.0377777777777778,1.1314367872674913,0.004640371229698483,0.8181818181818145,-0.03001792114695323,-0.038812785388127824,-0.07305936073059371
600988,2017-03-15,0.9,-0.004016064257028051,0.9319763996376691,0.012244897959183775,0.3076923076923014,-0.005547015972732661,-0.0040322580645161255,-0.045698924731182866
601188,2017-03-15,0.9,0.013333333333333197,0.4518844666556954,0.0,1.0,-0.004909983633388126,0.050108932461873756,0.050108932461873756
601899,2017-03-15,0.9,-0.02430555555555547,0.5645733245406145,0.010791366906474911,0.24999999999999445,-0.019026008029324637,-0.007067137809187329,-0.024734982332155542
603123,2017-03-15,0.06048387096772956,0.011351909184726727,0.45360664156462954,0.008097165991902841,0.2727272727272801,-0.015075376884422176,-0.0332326283987916,-0.0745216515609265
000657,2017-03-16,0.9,0.0771276595744681,0.8760525890497712,0.008717310087173137,0.5624999999999987,0.017396219305407357,-0.05044136191677173,-0.08070617906683475
000930,2017-03-16,0.9,-0.04987932421560737,0.4805609760313735,0.010265183917878614,0.368421052631578,-0.04252300458064773,0.016435986159169413,0.006055363321799234
002378,2017-03-16,0.08000000000000002,0.05769230769230771,0.6661324087888698,0.006535947712418277,0.7727272727272733,-0.001814882032667886,-0.05699481865284972,-0.08160621761658027
002432,2017-03-16,0.08000000000000002,-0.004437869822485063,1.1627022761109882,0.005979073243647239,0.5555555555555545,-0.008836524300441684,-0.010347376201034653,-0.07317073170731714
600176,2017-03-16,0.9,-0.04414587332053732,1.0472498739575984,0.004032258064516223,0.5999999999999893,-0.032727979023016385,0.07099391480730244,0.04259634888438124
600396,2017-03-16,0.9,0.01171875,0.9840072560588887,0.011718749999999924,0.14285714285714105,0.00407055630936215,0.0,-0.03703703703703698
600757,2017-03-16,0.08000000000000002,0.012089810017271274,0.8921414900901177,0.012089810017271206,0.22222222222221782,0.0017094017094019254,-0.0103270223752151,-0.029259896729776247
601118,2017-03-16,0.08000000000000002,-0.08097686375321334,0.9898888666521733,0.015625000000000045,0.47619047619047455,-0.016641452344931973,-0.0042194092827004814,-0.04219409282700437
601600,2017-03-16,0.9,-0.0597938144329897,0.7355811687760806,0.0,1.0,-0.008587889988042274,-0.0022522522522524513,-0.03603603603603611
601611,2017-03-16,0.9,-0.0360576923076924,0.7782075387360188,0.011987381703470001,0.17391304347825817,-0.01307491155206908,0.039548022598870025,-0.005649717514124242
603606,2017-03-16,0.08000000000000002,-0.01386962552011095,0.5858960591871544,0.01716738197424894,0.14285714285714013,-0.0026651704306354107,0.04005722460658068,0.014306151645207432
603993,2017-03-16,0.125,0.049261083743842304,0.5019184284883839,0.0,1.0,-0.005021604577834959,-0.058252427184466105,-0.024271844660194275
601800,2017-03-17,0.08000000000000002,-0.017921146953404965,1.2629351084493465,0.006612784717119755,0.7352941176470591,-0.001020854601137433,0.012802275960170695,0.03556187766714092
000766,2017-03-20,0.9,0.017807456872565464,2.5869053664021133,0.035673839184597905,0.1369863013698649,0.01594178747986441,-0.004969630038652695,0.011595803423523066
002151,2017-03-20,0.9,-0.028075709779179836,0.4857886151288542,0.003583061889250796,0.6333333333333361,-0.016691666932626914,0.01952489424015602,0.02798568174422389
002465,2017-03-20,0.8783330516848764,-0.006493506493506329,0.6283918890089978,0.0028089887640450504,0.7999999999999905,-0.00524775925323917,-0.0009478672985783199,0.020853080568720372
600176,2017-03-20,0.16000000000000003,-0.0674157303370786,0.7811674188802269,0.01014198782961475,0.2857142857142785,-0.027153740965032314,0.03131115459882561,0.05088062622309186
600396,2017-03-20,0.16000000000000003,0.007766990291262044,1.4618274864549627,0.011695906432748635,0.14285714285713924,0.005424254165052211,-0.03269230769230769,-0.04038461538461535
601118,2017-03-20,0.9,-0.05490196078431375,1.0887115823167968,0.0027739251040222557,0.8461538461538425,0.00013833171946320277,-0.03616133518776088,-0.03477051460361613
603589,2017-03-20,0.08000000000000002,-0.0003665689149561224,0.8994984460829137,0.008133086876155226,0.5217391304347859,-0.01406413825517916,-0.05490612823237695,-0.037548707049238406
603606,2017-03-20,0.9,-0.05369127516778527,0.4659215245450477,0.010028653295128852,0.363636363636371,-0.006832429386490091,0.007012622720897532,0.016830294530154388
000657,2017-03-21,0.16000000000000003,0.021052631578947434,0.5268597630904988,0.011464968152866224,0.47058823529411825,-0.029757439359839988,-0.030729833546734864,-0.04481434058898848
000848,2017-03-21,0.16000000000000003,-0.0193103448275862,1.9399251014521823,0.008510638297872412,0.5714285714285668,-0.006566997345256231,-0.009790209790209836,-0.006993006993007089
002436,2017-03-21,0.08000000000000002,0.040000000000000036,0.41840746886135927,0.004457652303120261,0.7000000000000053,-0.022273647671391283,-0.012048192771084376,-0.0060240963855421326
002498,2017-03-21,0.9,-0.012987012987013102,0.7640687286866802,0.0,1.0,-0.0036706869428422273,0.0026525198938991412,0.018567639257294433
300059,2017-03-21,0.08620689655177216,-0.07173913043478264,0.5875713978372283,0.00928074245939676,0.19999999999999646,-0.033280507131537296,-0.0023809523809523725,-0.03809523809523818
600096,2017-03-21,0.9,-0.02842377260981921,0.6186305505848809,0.004005340453938499,0.5714285714285823,-0.014610495970648008,-0.013679890560875485,-0.0068399452804377425
600757,2017-03-21,0.9,-0.005128205128204999,0.6750349113439128,0.0017152658662092258,0.8000000000000036,-0.005468215994531955,0.0,0.012195121951219301
601899,2017-03-21,0.020000000000000004,-0.04729729729729737,0.7330981684684608,0.003533568904593721,0.7499999999999944,-0.007741027445460902,0.0,0.028469750889679846
603123,2017-03-21,0.9,-0.030784508440913627,0.7661649832399856,0.0010256410256410037,0.9000000000000036,-0.0175156029796657,-0.02494802494802484,-0.023908523908523716
000063,2017-03-22,0.08000000000000002,0.11598302687411599,1.4998044758466578,0.02401038286826731,0.4032258064516151,0.0853193025894976,-0.023314429741650877,-0.003150598613736566
000566,2017-03-22,0.08000000000000002,0.02659574468085113,0.5378767884506148,0.007457121551081256,0.5833333333333351,-0.005484191541830552,-0.033973412112259904,-0.04209748892171339
002378,2017-03-22,0.9,0.0026075619295959918,0.43317534168583327,0.0013020833333334213,0.9166666666666611,-0.010487035964742764,-0.05637583892617448,-0.037583892617449655
002432,2017-03-22,0.9,-0.023546725533480473,0.9863544015391756,0.005992509363295886,0.6190476190476203,-0.022107590272660183,-0.037993920972644424,-0.04407294832826747
002624,2017-03-22,0.08000000000000002,0.08055009823182724,0.5004496010730278,0.012269938650306704,0.4594594594594628,-0.007040982126737538,-0.052631578947368474,-0.05989110707804002
002792,2017-03-22,0.04536862003780584,-0.0064102564102563875,0.9796499045844576,0.002298850574712676,0.8648648648648634,-0.04014154594714159,-0.15052296498408357,-0.1819008640291041
600594,2017-03-22,0.08000000000000002,0.0931677018633541,0.6730606769380714,0.01603592046183451,0.4565217391304337,-0.012591946141378818,-0.06369820655534952,-0.06679035250463827
002151,2017-03-23,0.16000000000000003,0.021324717285944983,1.9630363171243126,0.013141025641025646,0.7484662576687109,0.0098073667060663,-0.0009590792838874984,0.08791560102301799
002174,2017-03-23,0.03869969040246701,0.07404608991310924,0.4898955782662107,0.008156028368794341,0.5892857142857126,-0.01404543089994792,-0.045993031358884995,-0.021254355400696867
002465,2017-03-23,0.0365972104868888,-0.011320754716981019,0.5523802044042093,0.006724303554274763,0.6499999999999974,-0.02339017798900389,0.008612440191387627,0.056459330143540765
600010,2017-03-23,0.08000000000000002,-0.03181818181818197,0.8241940380431869,0.014285714285714192,0.4000000000000018,-0.02203856749311295,-0.01388888888888895,0.01388888888888884
600988,2017-03-23,0.16000000000000003,-0.02371541501976282,1.3240989488024837,0.005427408412483044,0.7647058823529409,-0.004099186882602024,-0.030054644808743203,0.025956284153005438
601600,2017-03-23,0.10230179028130237,-0.05508474576271183,0.6909439284138488,0.009049773755656116,0.3333333333333284,-0.014255718863962819,-0.03386004514672669,0.040632054176072296
000657,2017-03-24,0.16000000000000003,0.012096774193548265,0.4890981281447977,0.01439790575916223,0.5217391304347841,-0.06168224299065417,-0.011889035667106973,-0.06605019815059443
000930,2017-03-24,0.16000000000000003,-0.08773291925465843,1.119319877528082,0.025305410122163974,0.2926829268292706,-0.027519139250982816,0.009345794392523477,0.002548853016142827
000977,2017-03-24,0.9,-0.06425120772946857,0.6051472347344093,0.0031071983428276684,0.7499999999999926,-0.038781232166339996,-0.014613778705636848,-0.008350730688935326
002300,2017-03-24,0.08000000000000002,0.047566371681416086,0.8366165388137661,0.03271537622682669,0.42307692307692124,-0.010501018755550762,-0.027831094049903915,-0.06429942418426104
002396,2017-03-24,0.029368575624062032,0.006656804733727872,1.554914987272955,0.01233671988388969,0.19047619047618725,-0.04648474445651052,-0.015173410404624166,0.004335260115607031
002428,2017-03-24,0.08000000000000002,-0.050036258158085545,0.7447098761140052,0.013554216867469859,0.5499999999999992,-0.053057683967037694,-0.016717325227963542,-0.037993920972644424
002432,2017-03-24,0.16000000000000003,-0.01904761904761898,1.3058856911101557,0.009042954031650414,0.5384615384615342,-0.010566762728145829,-0.03611738148984189,-0.08051166290443934
002436,2017-03-24,0.9,-0.017621145374449254,0.5782684303994857,0.0014970059880240532,0.9166666666666611,-0.03190796613848501,-0.0015037593984963404,0.007518796992481258
002498,2017-03-24,0.16000000000000003,0.010443864229765065,5.130974774934431,0.029255319148936258,0.6071428571428563,0.01641497045305318,-0.012987012987013102,-0.0025974025974027093
002624,2017-03-24,0.9,0.000605326876513379,0.7564410998623594,0.0,1.0,-0.006550874451589528,-0.06783625730994158,-0.08947368421052637
300059,2017-03-24,0.16000000000000003,-0.06387665198237891,0.9070306019932984,0.009501187648456066,0.6363636363636341,-0.02690326273611876,-0.030660377358490587,-0.051886792452830344
600498,2017-03-24,0.08000000000000002,-0.004139072847682224,0.9186154980649853,0.009651699538396997,0.4249999999999969,-0.0012867875970280496,-0.025968497232864984,-0.01489995742869299
600757,2017-03-24,0.16000000000000003,-0.02376910016977929,0.9144057595560726,0.005244755244755288,0.5714285714285642,-0.012875536480686733,-0.003472222222222099,0.0
601118,2017-03-24,0.16000000000000003,-0.028806584362139898,1.133148140414444,0.0,1.0,-0.010689582896667327,0.0,-0.04166666666666663
601899,2017-03-24,0.020000000000000004,-0.05119453924914685,1.4594643667808076,0.0035842293906810864,0.7499999999999944,-0.014184397163120699,-0.014184397163120588,0.028368794326241176
603123,2017-03-24,0.16000000000000003,-0.050695825049701715,1.2203017386998,0.008307372793354108,0.5555555555555545,-0.031243659971596616,-0.009463722397476282,-0.008412197686645695
603589,2017-03-24,0.9,-0.017895490336435227,0.6886436952555475,0.01704966641957008,0.0980392156862756,-0.0068226650017195745,0.028312570781426905,0.009815024537561445
603993,2017-03-24,0.16000000000000003,-0.1339285714285715,0.5877767996990918,0.0152284263959391,0.45454545454545564,-0.07299008481662872,0.13624678663239065,0.10539845758354738
002792,2017-03-27,0.9,-0.05592250110083663,0.734554619961755,0.01036757775683329,0.6811594202898522,-0.04730165078095483,-0.0542596348884381,-0.09229208924949295
600096,2017-03-27,0.16000000000000003,-0.047368421052631504,0.707653141665354,0.0013793103448275568,0.8888888888888911,-0.041313559322034066,0.0,0.004126547455295837
600988,2017-03-27,0.16000000000000003,-0.03732303732303721,1.49963554311347,0.014925373134328401,0.2142857142857152,0.009514812065591682,-0.027063599458727938,0.023004059539918797
000930,2017-03-28,0.09844134536507454,-0.0694006309148264,1.0685131459310324,0.005967604433077603,0.7407407407407393,-0.016297778333541846,0.02495697074010339,0.017211703958692093
002281,2017-03-28,0.08000000000000002,-0.019168026101141877,0.8438160628648305,0.0008322929671244101,0.9459459459459467,-0.0284005979073243,-0.041735537190082606,-0.13760330578512392
002309,2017-03-28,0.08000000000000002,-0.008029197080291928,0.5500787943648573,0.0007352941176470432,0.8888888888888911,-0.016251040573310616,-0.00521998508575694,-0.02982848620432521
002378,2017-03-28,0.16000000000000003,-0.08080808080808077,0.3035120071839204,0.0027397260273972017,0.7142857142857215,-0.05140400026060332,0.004120879120879106,-0.03846153846153855
600498,2017-03-28,0.9,-0.02811078958247204,0.9233686243289364,0.0008514261387825938,0.9444444444444356,-0.021293424640426384,-0.00651041666666663,0.0026041666666667407
601118,2017-03-28,0.056338028168937626,-0.040166204986149645,0.653681168879997,0.002877697841726685,0.7777777777777724,-0.028050490883590573,-0.015895953757225523,-0.049132947976878616
603123,2017-03-28,0.04032258064515304,-0.04225352112676051,0.6393528700753929,0.0,1.0,-0.030303030303030276,0.0010660980810235365,-0.0010660980810236476
002174,2017-03-29,0.9,-0.013737231419513884,0.5907473411296497,0.017199017199017144,0.6573426573426584,-0.024628139478176103,0.018014705882352988,-0.0117647058823529
002396,2017-03-29,0.9,-0.027027027027027084,0.5298371324063014,0.0014641288433381826,0.9310344827586223,-0.04063957361758819,0.03614457831325302,0.02108433734939763
002436,2017-03-29,0.16000000000000003,-0.05475504322766578,0.5362440469626204,0.0,1.0,-0.04387115580819123,0.019108280254777066,0.03662420382165599
300293,2017-03-29,0.08000000000000002,-0.01374775851763299,0.4239432538895437,0.011384062312762209,0.49999999999999534,-0.034325344570274585,-0.042740414833438045,-0.05216844751728478
600702,2017-03-29,0.08000000000000002,0.10808396605627513,0.5438713302813302,0.0020112630732100046,0.8780487804878032,-0.010370961308336701,0.007933194154488676,0.03173277661795404
600757,2017-03-29,0.16000000000000003,-0.022146507666098825,0.8653886975476507,0.0034965034965035776,0.7142857142857089,-0.010856453558504175,0.0375670840787119,0.019677996422182487
601600,2017-03-29,0.16000000000000003,-0.08067940552016983,0.8211929151871068,0.0,1.0,-0.03283448737994177,0.09715639810426535,0.1113744075829386
601899,2017-03-29,0.16000000000000003,-0.03103448275862064,0.8986885542798234,0.007168458781362013,0.3333333333333284,0.0014255167498218313,0.03260869565217406,0.03985507246376829
603589,2017-03-29,0.16000000000000003,-0.021913805697589384,0.6694923060607846,0.004878048780487901,0.6829268292682865,-0.0267834429625321,-0.0056200824278757056,-0.009741476208317779
000657,2017-03-30,0.16000000000000003,-0.09036144578313265,0.8255869483483217,0.002642007926023839,0.8888888888888862,-0.047258502113697975,-0.020576131687242816,-0.04663923182441698
002842,2017-03-30,0.08000000000000002,0.01391035548686248,0.5801920039075836,0.022337662337662323,0.5425531914893627,-0.07468791875308556,-0.09303590859630018,-0.2328618063112078
600396,2017-03-30,0.08000000000000002,-0.029126213592233108,2.489088140033306,0.0020040080160320215,0.937500000000001,-0.025626035272337533,-0.006072874493927127,-0.04858299595141702
000848,2017-03-31,0.010000000000000002,-0.016901408450704092,0.7562044445899788,0.0043165467625899635,0.6666666666666634,-0.018284106891701457,-0.011004126547455195,-0.015130674002750921
002131,2017-03-31,0.08000000000000002,-0.005025125628140725,0.8307216742492873,0.017994858611825152,0.4166666666666685,-0.022342920627083207,-0.09925558312655092,-0.11662531017369726
002151,2017-03-31,0.16000000000000003,-0.009508716323296418,2.054960266422813,0.05431848852901482,0.30901287553648044,-0.0009590792838874984,0.049300254452926184,-0.025445292620865145
002281,2017-03-31,0.9,-0.06410779910167397,0.7046966727401658,0.0013106159895151218,0.9268292682926802,-0.07040882543802718,-0.014598540145985384,-0.12494632889652213
002378,2017-03-31,0.16000000000000003,-0.12252475247524752,0.3641591461946235,0.007102272727272702,0.3750000000000028,-0.06092715231788082,-0.02046384720327421,-0.09276944065484305
002396,2017-03-31,0.16000000000000003,-0.07034482758620686,1.0605519809291954,0.022761760242792164,0.4117647058823513,-0.04798898266181706,0.019809244314013208,-0.02861335289801914
002428,2017-03-31,0.9,-0.10948396094839608,0.3612705814394909,0.012688342585249814,0.0,-0.05999263894000728,-0.021638330757341562,-0.07805255023183921
002436,2017-03-31,0.16000000000000003,-0.08751793400286934,0.5262014760354554,0.006329113924050638,0.5999999999999982,-0.06532441766478059,0.009036144578313365,-0.054216867469879415
002465,2017-03-31,0.16000000000000003,-0.03656307129798908,1.3998083625806133,0.037401574803149505,0.3090909090909118,-0.011627906976744096,0.01585820895522394,-0.036380597014925464
002624,2017-03-31,0.08000000000000002,-0.041362530413625365,0.7654987722620757,0.0038216560509554457,0.777777777777777,-0.048711293535341316,-0.02321204516938513,-0.04328732747804265
002792,2017-03-31,0.16000000000000003,-0.1928822495606327,1.2726851037353302,0.006024096385542137,0.6944444444444455,-0.1551303867911512,-0.032327586206896464,-0.11314655172413779
300293,2017-03-31,0.9,-0.03723723723723704,0.4479971730099938,0.0037570444583594547,0.8124999999999987,-0.05822219611068702,-0.06850152905198781,-0.12232415902140681
300394,2017-03-31,0.08000000000000002,-0.0632688927943762,0.6898155291853488,0.00756143667296787,0.5999999999999982,-0.06244503078276176,-0.007421150278293154,-0.061224489795918435
300502,2017-03-31,0.08000000000000002,-0.06980802792321128,0.459233327773752,0.0018796992481202605,0.9230769230769247,-0.09729867050554664,-0.07592592592592595,-0.10185185185185197
300570,2017-03-31,0.08000000000000002,-0.04821280133000827,0.38117875757967445,0.0008741258741258555,0.9615384615384623,-0.09393052148452952,-0.05287846481876324,-0.09381663113006389
600050,2017-03-31,0.08000000000000002,0.05432937181663844,0.4592339600943868,0.019704433497536963,0.2941176470588226,-0.011539992041384783,0.016081871345029253,-0.020467836257309857
600096,2017-03-31,0.16000000000000003,-0.08767471410419314,1.0286908586363355,0.002793296089385415,0.8888888888888911,-0.03624161073825505,-0.006849315068493178,-0.0821917808219178
600498,2017-03-31,0.11996572407889516,-0.04067796610169494,0.5097664253363383,0.008912655971479468,0.354838709677419,-0.0515688492312848,0.011363636363636465,-0.010052447552447608
600594,2017-03-31,0.08000000000000002,-0.061111111111111005,0.6460581979368915,0.0032981530343008385,0.8076923076923048,-0.03773763957865428,-0.04361770365618989,-0.017960230917254627
600702,2017-03-31,0.9,0.03888888888888897,0.35554544578029557,0.011652101539741888,0.5254237288135633,-0.03539401634790873,-0.019323671497584516,0.028582930756843927
600988,2017-03-31,0.08000000000000002,-0.03794037940379402,0.40223315120920866,0.008522727272727217,0.25000000000000555,-0.032829314807246934,0.04463040446304056,0.06276150627615062
601600,2017-03-31,0.16000000000000003,-0.07359307359307354,0.8901888156174333,0.011820330969267096,0.3750000000000028,-0.035166816952209135,0.008733624454148492,-0.015283842794759916
601899,2017-03-31,0.14652014652017442,-0.02142857142857124,1.1598979847990514,0.0,1.0,-0.020554066130473725,0.043165467625899234,0.017985611510791477
603123,2017-03-31,0.16000000000000003,-0.059716599190283604,1.1098853565522966,0.006500541711809179,0.6842105263157984,-0.044435301378317305,0.0010615711252652815,-0.06794055201698523
603993,2017-03-31,0.16000000000000003,-0.04739336492891,1.5936328628510534,0.04687499999999993,0.3571428571428587,-0.010339734121122546,-0.02714932126696834,-0.10633484162895923
000063,2017-04-05,0.08000000000000002,0.11111111111111116,0.7466486982089405,0.020671834625323016,0.39622641509433837,0.03920021047092859,-0.019023462270133074,0.020925808497146647
000566,2017-04-05,0.9,-0.03127272727272723,0.5827338916293434,0.01292775665399239,0.41379310344827436,-0.017119244391971766,-0.011398176291793294,-0.04103343465045595
000657,2017-04-05,0.16000000000000003,-0.10846245530393328,0.7182283044349681,0.027472527472527496,0.33333333333333237,-0.043049958421288226,-0.03648648648648656,-0.15135135135135136
000930,2017-04-05,0.16000000000000003,-0.04959999999999998,1.166756540226893,0.021496130696474634,0.43181818181818116,0.006694347936615497,-0.006756756756756799,-0.09121621621621623
000977,2017-04-05,0.16000000000000003,-0.08126520681265215,0.8539171000395545,0.024416711882799744,0.06250000000000232,-0.03901458275010816,-0.019771071800208095,-0.04474505723204991
002174,2017-04-05,0.16000000000000003,-0.03438693990969077,0.49740973203711675,0.014968966776195696,0.5340909090909084,-0.026065022421524642,0.00542691751085389,-0.02134587554269174
002309,2017-04-05,0.9,-0.03391053391053378,0.8055981875845322,0.008283132530120573,0.4761904761904681,-0.02596930239324935,-0.007507507507507505,-0.03903903903903905
002432,2017-04-05,0.16000000000000003,-0.06564551422319476,0.8835182565377717,0.002347417840375676,0.8965517241379268,-0.03850484125197018,-0.010268562401263837,-0.12322274881516593
002498,2017-04-05,0.08000000000000002,-0.01041666666666663,1.1021475389896405,0.010638297872340436,0.3333333333333333,-0.000263088660878652,-0.0051679586563307955,-0.03100775193798455
002639,2017-04-05,0.08000000000000002,0.016170212765957315,0.4899339483133534,0.02842377260981913,0.2826086956521751,-0.015217122355561052,-0.052931596091205124,-0.12052117263843642
300013,2017-04-05,0.08000000000000002,-0.0021762785636560977,0.7988712315331835,0.02918069584736249,0.29729729729729976,0.002898233717941734,-0.010741138560687369,-0.09237379162191206
300059,2017-04-05,0.16000000000000003,-0.08463251670378613,1.2299099134375582,0.009828009828009836,0.6666666666666666,-0.03735800445016968,-0.01225490196078427,-0.08578431372549022
300476,2017-04-05,0.08000000000000002,0.00987654320987641,1.1916942523846805,0.0469283276450511,0.2567567567567584,0.019653467403498492,-0.0024610336341263084,-0.01968826907301069
600010,2017-04-05,0.9,-0.018099547511312264,1.095383997053801,0.018779342723004713,0.20000000000000356,0.003932454314133471,0.018433179723502224,-0.009216589861751112
600396,2017-04-05,0.9,-0.04230769230769227,2.4294849035019865,0.008097165991902841,0.5,-0.02563099197808638,-0.01002004008016033,-0.10420841683366744
600419,2017-04-05,0.08000000000000002,-0.02741514360313313,0.7849229752304184,0.01498637602179845,0.5217391304347808,-0.06277519184803115,-0.02866099417823542,-0.07165248544558878
600800,2017-04-05,0.08000000000000002,-0.018103448275861966,0.6973353237918893,0.0008771929824561216,0.9655172413793112,-0.031050616758826033,-0.03533278553820873,-0.1881676253081347
601118,2017-04-05,0.16000000000000003,-0.03867403314917128,0.7329776652132518,0.022026431718061727,0.11764705882352695,-0.014373716632443578,-0.0389048991354467,-0.1253602305475504
601188,2017-04-05,0.08000000000000002,0.0021834061135370675,1.0265950861614646,0.022271714922048918,0.3333333333333333,-0.021843367075119913,-0.032608695652173836,-0.09782608695652162
601611,2017-04-05,0.08000000000000002,0.004350528278433741,0.8079312410171314,0.02020202020202022,0.08571428571428862,0.004038521279900564,-0.0006108735491754391,-0.07269395235186327
603589,2017-04-05,0.16000000000000003,-0.015895953757225523,0.6903281035410413,0.009262689885142646,0.46808510638297746,-0.006310874402655875,-0.011409642988590485,0.022451232977548807
002151,2017-04-06,0.16000000000000003,-0.01619433198380571,1.1121525786178408,0.0076555023923444475,0.6250000000000028,0.011640753846892782,0.0242978857683811,-0.041022404544020175
002396,2017-04-06,0.16000000000000003,-0.07523302263648457,0.8196517064101958,0.019075568598679368,0.2571428571428608,-0.010824668850590857,-0.03080229226361042,-0.04154727793696278
002624,2017-04-06,0.9,-0.037837837837837784,0.5289298112683986,0.008181246066708558,0.729166666666669,-0.029179165530406337,-0.029301745635910148,-0.08167082294264327
002739,2017-04-06,0.08000000000000002,-0.02493506493506492,0.7353939955665699,0.0007985094490285104,0.9473684210526296,-0.008059188796406214,-0.037513397642015,-0.0736870310825295
002842,2017-04-06,0.9,-0.09581712062256809,0.5051664509808483,0.009777294948397594,0.7662337662337665,-0.11315714149413203,-0.12396694214876025,-0.2148760330578512
600988,2017-04-06,0.9,-0.024423337856173677,0.5732347199936931,0.001392757660167225,0.8749999999999917,-0.017960800382435083,0.07190412782956068,-0.031957390146471365
000063,2017-04-07,0.9,0.09229701596113804,0.47522562558920334,0.0,1.0,0.025707862239744417,-0.028445006321112576,0.03034134007585343
000566,2017-04-07,0.16000000000000003,-0.03374908290535594,0.5072132879963066,0.0037821482602118537,0.6428571428571392,-0.024263752546767825,-0.0023130300693909867,-0.04394757131842719
000657,2017-04-07,0.14182626598426396,-0.11190476190476195,0.6370621302797526,0.008108108108108055,0.5714285714285733,-0.034616628922678694,-0.04715672676837723,-0.18585298196948685
