date,close,pe_ttm,pb,total_mv,float_mv,total_share,float_share,is_st
2020-01-02,6.71,24.725224,2.848409,4005668700,4005360972.69,596970000,596924139,False
2020-01-03,6.74,24.835769,2.861144,4023577800,4023268696.86,596970000,596924139,False
2020-01-06,6.8,25.056859,2.886614,4059396000,4059084145.2,596970000,596924139,False
2020-01-07,6.81,25.093707,2.890859,4065365700,4065053386.59,596970000,596924139,False
2020-01-08,6.9,25.425342,2.929064,4119093000,4118776559.1,596970000,596924139,False
2020-01-09,6.89,25.388494,2.924819,4113123300,4112807317.71,596970000,596924139,False
2020-01-10,6.78,24.983163,2.878124,4047456600,4047145662.42,596970000,596924139,False
2020-01-13,6.79,25.020011,2.882369,4053426300,4053114903.81,596970000,596924139,False
2020-01-14,6.91,25.462191,2.933309,4125062700,4124745800.49,596970000,596924139,False
2020-01-15,6.91,25.462191,2.933309,4125062700,4124745800.49,596970000,596924139,False
2020-01-16,6.87,25.314797,2.916329,4101183900,4100868834.93,596970000,596924139,False
2020-01-17,6.84,25.204252,2.903594,4083274800,4082961110.76,596970000,596924139,False
2020-01-20,6.9,25.425342,2.929064,4119093000,4118776559.1,596970000,596924139,False
2020-01-21,6.81,25.093707,2.890859,4065365700,4065053386.59,596970000,596924139,False
2020-01-22,6.83,25.167404,2.899349,4077305100,4076991869.37,596970000,596924139,False
2020-01-23,6.65,24.504134,2.822938,3969850500,3969545524.35,596970000,596924139,False
2020-02-03,5.99,22.072145,2.542767,3575850300,3575575592.61,596970000,596924139,False
2020-02-04,5.81,21.408875,2.466357,3468395700,3468129247.59,596970000,596924139,False
2020-02-05,5.91,21.777358,2.508807,3528092700,3527821661.49,596970000,596924139,False
2020-02-06,5.95,21.924752,2.525787,3551971500,3551698627.05,596970000,596924139,False
2020-02-07,5.97,21.998448,2.534277,3563910900,3563637109.83,596970000,596924139,False
2020-02-10,6.21,22.882808,2.636158,3707183700,3706898903.19,596970000,596924139,False
2020-02-11,6.17,22.735415,2.619178,3683304900,3683021937.63,596970000,596924139,False
