date,close,pe_ttm,pb,total_mv,float_mv,total_share,float_share,is_st
2020-01-02,20.36,20.554968,2.950585,8158921649.946,2760049131.824,403301514,136431264,False
2020-01-03,20.7,20.898223,2.999858,8295170832.705,2806140325.578,403301514,136431264,False
2020-01-06,20.35,20.544872,2.949136,8154914321.041,2758693508.478,403301514,136431264,False
2020-01-07,20.73,20.928511,3.004206,8307192819.419,2810207195.615,403301514,136431264,False
2020-01-08,20.7,20.898223,2.999858,8295170832.705,2806140325.578,403301514,136431264,False
2020-01-09,20.65,20.847745,2.992612,8275134188.182,2799362208.849,403301514,136431264,False
2020-01-10,20.54,20.736691,2.976671,8231053570.23,2784450352.047,403301514,136431264,False
2020-01-13,20.56,20.756883,2.97957,8239068228.039,2787161598.738,403301514,136431264,False
2020-01-14,20.18,20.373244,2.9245,8086789729.661,2735647911.602,403301514,136431264,False
2020-01-15,20.16,20.353052,2.921601,8078775071.852,2732936664.91,403301514,136431264,False
2020-01-16,20.04,20.231903,2.904211,8030687124.996,2716669184.762,403301514,136431264,False
2020-01-17,22.04,22.251055,3.194052,8832152905.933,2987793853.9,403301514,136431264,False
2020-01-20,21.82,22.028949,3.16217,8743991670.03,2957970140.295,403301514,136431264,False
2020-01-21,20.26,20.45401,2.936093,8118848360.899,2746492898.367,403301514,136431264,False
2020-01-22,20.2,20.393435,2.927398,8094804387.471,2738359158.293,403301514,136431264,False
2020-01-23,19.64,19.828073,2.846243,7870393968.808,2662444250.934,403301514,136431264,False
2020-02-03,17.68,17.849304,2.562198,7084957503.489,2396742075.179,403301514,136431264,False
2020-02-04,17.94,18.111794,2.599877,7189148055.011,2431988282.167,403301514,136431264,False
2020-02-05,18.18,18.354092,2.634658,7285323948.724,2464523242.464,403301514,136431264,False
2020-02-06,18.33,18.505528,2.656396,7345433882.294,2484857592.649,403301514,136431264,False
2020-02-07,17.81,17.980549,2.581038,7137052779.25,2414365178.673,403301514,136431264,False
2020-02-10,18.39,18.566103,2.665092,7369477855.722,2492991332.723,403301514,136431264,False
