date,close,pe_ttm,pb,total_mv,float_mv,total_share,float_share,is_st
2022-07-11,86.99,28.313135,9.779508,2538203941.711,634551016.425,40942762,10235691,False
2022-07-12,83.33,27.121893,9.368047,2431412052.682,607853042.863,40942762,10235691,False
2022-07-13,79.43,25.852538,8.929605,2317617416.831,579404382.511,40942762,10235691,False
2022-07-14,81.29,26.457923,9.138708,2371888704.698,592972205.141,40942762,10235691,False
2022-07-15,83.3,27.112129,9.364675,2430536709.329,607634207.014,40942762,10235691,False
2022-07-18,80.85,26.314714,9.089243,2359050335.525,589762612.69,40942762,10235691,False
2022-07-19,79.7,25.940417,8.959959,2325495507.005,581373905.151,40942762,10235691,False
2022-07-20,84.18,27.398548,9.463605,2456213447.675,614053391.914,40942762,10235691,False
2022-07-21,84.92,27.6394,9.546797,2477805250.375,619451342.853,40942762,10235691,False
2022-07-22,89.8,29.227721,10.095412,2620194435.748,655048640.935,40942762,10235691,False
2022-07-25,87.33,28.423796,9.817732,2548124499.709,637031156.045,40942762,10235691,False
2022-07-26,85.75,27.909545,9.640106,2502023083.133,625505801.338,40942762,10235691,False
2022-07-27,85.8,27.925819,9.645727,2503481988.721,625870527.753,40942762,10235691,False
2022-07-28,89.72,29.201683,10.086418,2617860186.807,654465078.672,40942762,10235691,False
2022-07-29,100.96,32.860031,11.350031,2945822162.952,736455576.713,40942762,10235691,False
2022-08-01,116.0,37.755186,13.040844,3384660963.772,846165282.277,40942762,10235691,False
2022-08-02,112.8,36.713664,12.681096,3291291006.151,822822791.731,40942762,10235691,False
2022-08-03,110.9,36.09526,12.467496,3235852593.813,808963187.97,40942762,10235691,False
2022-08-04,122.0,39.70804,13.71537,3559729634.312,889932452.05,40942762,10235691,False
2022-08-05,138.15,44.964474,15.53097,4030956139.182,1007739084.022,40942762,10235691,False
2022-08-08,140.87,45.849768,15.836755,4110320603.16,1027580200.986,40942762,10235691,False
2022-08-09,147.65,48.056493,16.59897,4308148200.87,1077037102.829,40942762,10235691,False
2022-08-10,144.0,46.868507,16.188633,4201648092.958,1050412074.551,40942762,10235691,False
2022-08-11,154.93,50.425956,17.417396,4520564854.458,1130141268.821,40942762,10235691,False
2022-08-12,157.31,51.200589,17.684958,4590008760.439,1147502246.164,40942762,10235691,False
2022-08-15,149.0,48.495885,16.750739,4347538651.741,1086884716.028,40942762,10235691,False
2022-08-16,145.2,47.259077,16.323539,4236661827.066,1059165508.505,40942762,10235691,False
2022-08-17,173.77,56.557919,19.535408,5070280479.954,1267570181.908,40942762,10235691,False
2022-08-18,174.56,71.169894,18.938028,5093331188.242,1273332859.261,40942762,10235691,False
2022-08-19,162.5,66.252909,17.629638,4741443160.456,1185360848.017,40942762,10235691,False
2022-08-22,160.0,65.233634,17.358413,4668497881.065,1167124527.279,40942762,10235691,False
2022-08-23,162.85,66.395608,17.66761,4751655499.571,1187913932.921,40942762,10235691,False
2022-08-24,146.69,59.807011,15.91441,4280137213.584,1070034355.666,40942762,10235691,False
2022-08-25,145.4,59.281065,15.774458,4242497449.417,1060624414.164,40942762,10235691,False
2022-08-26,134.21,54.718787,14.560454,3915994378.861,978998642.538,40942762,10235691,False
2022-08-29,137.68,56.133542,14.936914,4017242426.656,1004310655.723,40942762,10235691,False
