date,close,pe_ttm,pb,total_mv,float_mv,total_share,float_share,is_st
2020-01-02,3.43,22.78781,0.820034,19093880778.188,5308323425.161,5583147471,1552180662,False
2020-01-03,3.52,23.38574,0.841551,19594886396.274,19594886396.274,5583147471,5583147471,False
2020-01-06,3.68,24.448729,0.879804,20485563050.65,20485563050.65,5583147471,5583147471,False
2020-01-07,3.58,23.784361,0.855896,19928890141.665,19928890141.665,5583147471,5583147471,False
2020-01-08,3.63,24.116545,0.86785,20207226596.158,20207226596.158,5583147471,5583147471,False
2020-01-09,3.57,23.717924,0.853505,19873222850.767,19873222850.767,5583147471,5583147471,False
2020-01-10,3.5,23.252867,0.83677,19483551814.477,19483551814.477,5583147471,5583147471,False
2020-01-13,3.48,23.119993,0.831988,19372217232.68,19372217232.68,5583147471,5583147471,False
2020-01-14,3.47,23.053557,0.829598,19316549941.782,19316549941.782,5583147471,5583147471,False
2020-01-15,3.43,22.78781,0.820034,19093880778.188,19093880778.188,5583147471,5583147471,False
2020-01-16,3.41,22.654936,0.815253,18982546196.391,18982546196.391,5583147471,5583147471,False
2020-01-17,3.38,22.455626,0.808081,18815544323.695,18815544323.695,5583147471,5583147471,False
2020-01-20,3.38,22.455626,0.808081,18815544323.695,18815544323.695,5583147471,5583147471,False
2020-01-21,3.32,22.057005,0.793736,18481540578.304,18481540578.304,5583147471,5583147471,False
2020-01-22,3.31,21.990568,0.791345,18425873287.406,18425873287.406,5583147471,5583147471,False
2020-01-23,3.18,21.126891,0.760265,17702198505.725,17702198505.725,5583147471,5583147471,False
2020-02-03,2.86,19.000914,0.683761,15920845196.973,15920845196.973,5583147471,5583147471,False
2020-02-04,2.72,18.070799,0.65029,15141503124.394,15141503124.394,5583147471,5583147471,False
2020-02-05,2.76,18.336547,0.659853,15364172287.988,15364172287.988,5583147471,5583147471,False
2020-02-06,2.82,18.735167,0.674197,15698176033.379,15698176033.379,5583147471,5583147471,False
2020-02-07,2.77,18.402983,0.662244,15419839578.886,15419839578.886,5583147471,5583147471,False
