date,close,pe_ttm,pb,total_mv,float_mv,total_share,float_share,is_st
2020-01-02,9.37,7.517739,0.802383,151557270932.25,110071595932.25,16174735425,11747235425,False
2020-01-03,9.34,7.493669,0.799814,151072028869.5,109719178869.5,16174735425,11747235425,False
2020-01-06,9.2,7.381345,0.787826,148807565910.0,108074565910.0,16174735425,11747235425,False
2020-01-07,9.21,7.389368,0.788682,148969313264.25,108192038264.25,16174735425,11747235425,False
2020-01-08,9.06,7.26902,0.775837,146543102950.5,106429952950.5,16174735425,11747235425,False
2020-01-09,9.13,7.325182,0.781831,147675334430.25,107252259430.25,16174735425,11747235425,False
2020-01-10,9.06,7.26902,0.775837,146543102950.5,106429952950.5,16174735425,11747235425,False
2020-01-13,9.1,7.301113,0.779262,147190092367.5,106899842367.5,16174735425,11747235425,False
2020-01-14,9.08,7.285066,0.77755,146866597659.0,106664897659.0,16174735425,11747235425,False
2020-01-15,8.86,7.108556,0.75871,143308155865.5,104080505865.5,16174735425,11747235425,False
2020-01-16,8.77,7.036347,0.751003,141852429677.25,103023254677.25,16174735425,11747235425,False
2020-01-17,8.78,7.04437,0.75186,142014177031.5,103140727031.5,16174735425,11747235425,False
2020-01-20,8.93,7.164718,0.764705,144440387345.25,104902812345.25,16174735425,11747235425,False
2020-01-21,8.73,7.004254,0.747578,141205440260.25,102553365260.25,16174735425,11747235425,False
2020-01-22,8.68,6.964138,0.743296,140396703489.0,101966003489.0,16174735425,11747235425,False
2020-01-23,8.4,6.739489,0.719319,135867777570.0,98676777570.0,16174735425,11747235425,False
2020-02-03,7.56,6.06554,0.647387,122280999813.0,88809099813.0,16174735425,11747235425,False
2020-02-04,7.49,6.009377,0.641393,121148768333.25,87986793333.25,16174735425,11747235425,False
2020-02-05,7.56,6.06554,0.647387,122280999813.0,88809099813.0,16174735425,11747235425,False
2020-02-06,7.64,6.129725,0.654238,123574978647.0,89748878647.0,16174735425,11747235425,False
2020-02-07,7.6,6.097633,0.650813,122927989230.0,89278989230.0,16174735425,11747235425,False
2020-02-10,7.81,6.26612,0.668795,126324683669.25,91745908669.25,16174735425,11747235425,False
2020-02-11,7.82,6.274143,0.669652,126486431023.5,91863381023.5,16174735425,11747235425,False
2020-02-12,7.88,6.322282,0.67479,127456915149.0,92568215149.0,16174735425,11747235425,False
2020-02-13,7.9,6.338329,0.676502,127780409857.5,92803159857.5,16174735425,11747235425,False
2020-02-14,7.96,6.386468,0.68164,128750893983.0,93507993983.0,16174735425,11747235425,False
2020-02-17,8.09,6.490769,0.692773,130853609588.25,95035134588.25,16174735425,11747235425,False
2020-02-18,8.0,6.418561,0.685066,129397883400.0,93977883400.0,16174735425,11747235425,False
2020-02-19,8.0,6.418561,0.685066,129397883400.0,93977883400.0,16174735425,11747235425,False
2020-02-20,8.07,6.474723,0.69106,130530114879.75,94800189879.75,16174735425,11747235425,False
2020-02-21,8.03,6.44263,0.687635,129883125462.75,94330300462.75,16174735425,11747235425,False
2020-02-24,7.96,6.386468,0.68164,128750893983.0,93507993983.0,16174735425,11747235425,False
2020-02-25,7.75,6.217981,0.663657,125354199543.75,91041074543.75,16174735425,11747235425,False
2020-02-26,8.52,6.835767,0.729595,137808745821.0,100086445821.0,16174735425,11747235425,False
2020-02-27,8.38,6.723442,0.717606,135544282861.5,98441832861.5,16174735425,11747235425,False
2020-02-28,8.73,7.004254,0.747578,141205440260.25,102553365260.25,16174735425,11747235425,False
2020-03-02,9.6,7.702273,0.822079,155277460080.0,112773460080.0,16174735425,11747235425,False
2020-03-03,10.05,8.063317,0.860614,162556091021.25,118059716021.25,16174735425,11747235425,False
2020-03-04,10.3,8.263897,0.882022,166599774877.5,120996524877.5,16174735425,11747235425,False
2020-03-05,10.01,8.031224,0.857189,161909101604.25,117589826604.25,16174735425,11747235425,False
2020-03-06,9.49,7.614017,0.812659,153498239183.25,111481264183.25,16174735425,11747235425,False
2020-03-09,9.21,7.389368,0.788682,148969313264.25,108192038264.25,16174735425,11747235425,False
2020-03-10,9.51,7.630064,0.814372,153821733891.75,111716208891.75,16174735425,11747235425,False
2020-03-11,9.18,7.365298,0.786113,148484071201.5,107839621201.5,16174735425,11747235425,False
2020-03-12,9.16,7.349252,0.7844,148160576493.0,107604676493.0,16174735425,11747235425,False
2020-03-13,8.99,7.212857,0.769843,145410871470.75,105607646470.75,16174735425,11747235425,False
2020-03-16,8.8,7.060417,0.753572,142337671740.0,103375671740.0,16174735425,11747235425,False
2020-03-17,8.93,7.164718,0.764705,144440387345.25,104902812345.25,16174735425,11747235425,False
2020-03-18,8.76,7.028324,0.750147,141690682323.0,102905782323.0,16174735425,11747235425,False
2020-03-19,8.46,6.787628,0.724457,136838261695.5,99381611695.5,16174735425,11747235425,False
2020-03-20,8.58,6.883906,0.734733,138779229946.5,100791279946.5,16174735425,11747235425,False
2020-03-23,8.11,6.506816,0.694485,131177104296.75,95270079296.75,16174735425,11747235425,False
2020-03-24,8.19,6.571001,0.701336,132471083130.75,96209858130.75,16174735425,11747235425,False
2020-03-25,8.37,6.715419,0.71675,135382535507.25,98324360507.25,16174735425,11747235425,False
