date,close,pe_ttm,pb,total_mv,float_mv,total_share,float_share,is_st
2020-01-02,25.01,21.5401,4.188974,22220581503.73,16128614366.2,888467873,644886620,False
2020-01-03,25.91,22.315233,4.339717,23020202589.43,16709012324.2,888467873,644886620,False
2020-01-06,27.43,23.624348,4.594304,24370673756.39,17689239986.6,888467873,644886620,False
2020-01-07,28.87,24.864561,4.835493,25650067493.51,18617876719.4,888467873,644886620,False
2020-01-08,28.0,24.115266,4.689775,24877100444.0,18056825360.0,888467873,644886620,False
2020-01-09,28.39,24.451157,4.755097,25223602914.47,18308331141.8,888467873,644886620,False
2020-01-10,28.2,24.287518,4.723273,25054794018.6,18185802684.0,888467873,644886620,False
2020-01-13,28.15,24.244455,4.714899,25010370624.95,18153558353.0,888467873,644886620,False
2020-01-14,29.0,24.976525,4.857267,25765568317.0,18701711980.0,888467873,644886620,False
2020-01-15,28.11,24.210004,4.708199,24974831910.03,18127762888.2,888467873,644886620,False
2020-01-16,27.78,23.925789,4.652927,24681637511.94,17914950303.6,888467873,644886620,False
2020-01-17,27.53,23.710474,4.611054,24459520543.69,17753728648.6,888467873,644886620,False
2020-01-20,27.55,23.727699,4.614403,24477289901.15,17766626381.0,888467873,644886620,False
2020-01-21,27.8,23.943014,4.656276,24699406869.4,17927848036.0,888467873,644886620,False
2020-01-22,27.32,23.529609,4.57588,24272942290.36,17618302458.4,888467873,644886620,False
2020-01-23,27.7,23.856888,4.639527,24610560082.1,17863359374.0,888467873,644886620,False
2020-02-03,25.55,22.00518,4.27942,22700354155.15,16476853141.0,888467873,644886620,False
2020-02-04,27.34,23.546834,4.57923,24290711647.82,17631200190.8,888467873,644886620,False
2020-02-05,26.8,23.081754,4.488784,23810938996.4,17282961416.0,888467873,644886620,False
2020-02-06,29.48,25.38993,4.937663,26192032896.04,19011257557.6,888467873,644886620,False
2020-02-07,32.16,27.698105,5.386541,28573126795.68,20739553699.2,888467873,644886620,False
2020-02-10,30.4,26.182288,5.091755,27009423339.2,19604553248.0,888467873,644886620,False
2020-02-11,30.66,26.406216,5.135303,27240424986.18,19772223769.2,888467873,644886620,False
2020-02-12,30.91,26.621531,5.177176,27462541954.43,19933445424.2,888467873,644886620,False
2020-02-13,29.7,25.579407,4.974511,26387495828.1,19153132614.0,888467873,644886620,False
2020-02-14,29.05,25.019588,4.865641,25809991710.65,18733956311.0,888467873,644886620,False
2020-02-17,30.12,25.941136,5.044858,26760652334.76,19423984994.4,888467873,644886620,False
2020-02-18,30.04,25.872235,5.031458,26689574904.92,19372394064.8,888467873,644886620,False
2020-02-19,27.91,24.037752,4.674701,24797138335.43,17998785564.2,888467873,644886620,False
2020-02-20,28.13,24.227229,4.711549,24992601267.49,18140660620.6,888467873,644886620,False
2020-02-21,28.32,24.390869,4.743372,25161410163.36,18263189078.4,888467873,644886620,False
2020-02-24,28.67,24.69231,4.801994,25472373918.91,18488899395.4,888467873,644886620,False
2020-02-25,27.62,23.787987,4.626128,24539482652.26,17811768444.4,888467873,644886620,False
2020-02-26,25.76,22.186044,4.314593,22886932408.48,16612279331.2,888467873,644886620,False
2020-02-27,27.47,23.658798,4.601004,24406212471.31,17715035451.4,888467873,644886620,False
2020-02-28,27.01,23.262619,4.523958,23997517249.73,17418387606.2,888467873,644886620,False
2020-03-02,24.44,39.457244,4.093503,21714154816.12,15761028992.8,888467873,644886620,False
2020-03-03,23.22,37.487611,3.889163,20630224011.06,14974267316.4,888467873,644886620,False
2020-03-04,23.3,37.616767,3.902563,20701301440.9,15025858246.0,888467873,644886620,False
2020-03-05,22.87,36.922552,3.830541,20319260255.51,14748556999.4,888467873,644886620,False
2020-03-06,22.69,36.631951,3.800393,20159336038.37,14632477407.8,888467873,644886620,False
