date,close,pe_ttm,pb,total_mv,float_mv,total_share,float_share,is_st
2020-01-02,14.15,22.977282,2.917539,2923985124.109,2923985124.109,207114418,207114418,False
2020-01-03,15.1,24.519926,3.113416,3120295079.438,3120295079.438,207114418,207114418,False
2020-01-14,13.41,28.240058,3.58578,3593702322.801,3593702322.801,268599337,268599337,False
2020-01-15,13.11,27.60829,3.505561,3513306297.682,3513306297.682,268599337,268599337,False
2020-01-16,12.89,27.144993,3.446734,3454349212.595,3454349212.595,268599337,268599337,False
2020-01-17,12.92,27.208169,3.454756,3462388815.107,3462388815.107,268599337,268599337,False
2020-01-20,12.95,27.271346,3.462777,3470428417.619,3470428417.619,268599337,268599337,False
2020-01-21,12.77,26.892285,3.414646,3422190802.548,3422190802.548,268599337,268599337,False
2020-01-22,12.86,27.081816,3.438712,3446309610.083,3446309610.083,268599337,268599337,False
2020-01-23,12.17,25.628748,3.254209,3261398752.31,3261398752.31,268599337,268599337,False
2020-02-03,10.95,23.059555,2.927986,2934454916.828,2934454916.828,268599337,268599337,False
2020-02-04,10.64,22.406728,2.845093,2851379024.206,2851379024.206,268599337,268599337,False
2020-02-05,10.8,22.743671,2.887876,2894256904.269,2894256904.269,268599337,268599337,False
2020-02-06,11.19,23.56497,2.992161,2998771736.923,2998771736.923,268599337,268599337,False
2020-02-07,11.05,23.270145,2.954725,2961253591.868,2961253591.868,268599337,268599337,False
2020-02-10,11.36,23.922972,3.037618,3044329484.49,3044329484.49,268599337,268599337,False
2020-02-11,11.36,23.922972,3.037618,3044329484.49,3044329484.49,268599337,268599337,False
2020-02-12,11.56,24.344152,3.091097,3097926834.569,3097926834.569,268599337,268599337,False
2020-02-13,11.3,23.796619,3.021574,3028250279.467,3028250279.467,268599337,268599337,False
2020-02-14,11.26,23.712383,3.010878,3017530809.451,3017530809.451,268599337,268599337,False
2020-02-17,11.59,24.407328,3.099119,3105966437.081,3105966437.081,268599337,268599337,False
2020-02-18,11.63,24.491564,3.109815,3116685907.097,3116685907.097,268599337,268599337,False
2020-02-19,11.78,24.491564,3.109815,3156883919.656,3156883919.656,268599337,268599337,False
2020-02-20,11.88,25.018038,3.176664,3183682594.696,3183682594.696,268599337,268599337,False
2020-02-21,11.96,25.18651,3.198055,3205121534.727,3205121534.727,268599337,268599337,False
2020-02-24,11.81,24.870625,3.157946,3164923522.168,3164923522.168,268599337,268599337,False
2020-02-25,11.54,24.302034,3.085749,3092567099.561,3092567099.561,268599337,268599337,False
2020-02-26,11.47,24.154621,3.067031,3073808027.034,3073808027.034,268599337,268599337,False
2020-02-27,11.67,24.5758,3.120511,3127405377.113,3127405377.113,268599337,268599337,False
2020-02-28,11.19,23.56497,2.992161,2998771736.923,2998771736.923,268599337,268599337,False
