date,close,pe_ttm,pb,total_mv,float_mv,total_share,float_share,is_st
2020-01-02,5.04,-5.215994,1.089716,3991314096,3991314096,791927400,791927400,False
2020-01-03,5.02,-5.195296,1.085391,3975475548,3975475548,791927400,791927400,False
2020-01-06,5.01,-5.184947,1.083229,3967556274,3967556274,791927400,791927400,False
2020-01-07,5.15,-5.329835,1.113499,4078426110,4078426110,791927400,791927400,False
2020-01-08,5.12,-5.298788,1.107013,4054668288,4054668288,791927400,791927400,False
2020-01-09,5.16,-5.340185,1.115661,4086345384,4086345384,791927400,791927400,False
2020-01-10,5.14,-5.319486,1.111337,4070506836,4070506836,791927400,791927400,False
2020-01-13,5.09,-5.26774,1.100526,4030910466,4030910466,791927400,791927400,False
2020-01-14,5.12,-5.298788,1.107013,4054668288,4054668288,791927400,791927400,False
2020-01-15,5.06,-5.236693,1.09404,4007152644,4007152644,791927400,791927400,False
2020-01-16,5.02,-5.195296,1.085391,3975475548,3975475548,791927400,791927400,False
2020-01-17,5.14,-5.319486,1.111337,4070506836,4070506836,791927400,791927400,False
2020-01-20,5.25,-5.433327,1.13512,4157618850,4157618850,791927400,791927400,False
2020-01-21,5.54,-5.733454,1.197822,4387277796,4387277796,791927400,791927400,False
2020-01-22,5.34,-5.52647,1.15458,4228892316,4228892316,791927400,791927400,False
2020-01-23,5.39,-5.578216,1.16539,4268488686,4268488686,791927400,791927400,False
2020-02-03,5.67,-5.867993,1.22593,4490228358,4490228358,791927400,791927400,False
2020-02-04,5.8,-6.002533,1.254038,4593178920,4593178920,791927400,791927400,False
2020-02-05,6.11,-6.323358,1.321064,4838676414,4838676414,791927400,791927400,False
2020-02-06,6.13,-6.344056,1.325388,4854514962,4854514962,791927400,791927400,False
2020-02-07,5.85,-6.054279,1.264848,4632775290,4632775290,791927400,791927400,False
2020-02-10,5.63,-5.826597,1.217282,4458551262,4458551262,791927400,791927400,False
2020-02-11,5.68,-5.878343,1.228092,4498147632,4498147632,791927400,791927400,False
2020-02-12,5.65,-5.847295,1.221606,4474389810,4474389810,791927400,791927400,False
2020-02-13,5.47,-5.66101,1.182687,4331842878,4331842878,791927400,791927400,False
2020-02-14,5.35,-5.536819,1.156742,4236811590,4236811590,791927400,791927400,False
2020-02-17,5.46,-5.65066,1.180525,4323923604,4323923604,791927400,791927400,False
2020-02-18,5.66,-5.857644,1.223768,4482309084,4482309084,791927400,791927400,False
2020-02-19,5.47,-5.857644,1.223768,4331842878,4331842878,791927400,791927400,False
2020-02-20,5.51,-5.702406,1.191336,4363519974,4363519974,791927400,791927400,False
2020-02-21,5.52,-5.712756,1.193498,4371439248,4371439248,791927400,791927400,False
2020-02-24,5.58,-5.774851,1.206471,4418954892,4418954892,791927400,791927400,False
2020-02-25,5.66,-5.857644,1.223768,4482309084,4482309084,791927400,791927400,False
2020-02-26,5.49,-5.681708,1.187012,4347681426,4347681426,791927400,791927400,False
2020-02-27,5.55,-5.743803,1.199984,4395197070,4395197070,791927400,791927400,False
2020-02-28,5.25,-5.433327,1.13512,4157618850,4157618850,791927400,791927400,False
2020-03-02,5.36,-5.547168,1.158904,4244730864,4244730864,791927400,791927400,False
2020-03-03,5.38,-5.567867,1.163228,4260569412,4260569412,791927400,791927400,False
2020-03-04,5.32,-5.505772,1.150255,4213053768,4213053768,791927400,791927400,False
2020-03-05,5.39,-5.578216,1.16539,4268488686,4268488686,791927400,791927400,False
2020-03-06,5.41,-5.598914,1.169715,4284327234,4284327234,791927400,791927400,False
2020-03-09,5.46,-5.65066,1.180525,4323923604,4323923604,791927400,791927400,False
2020-03-10,5.42,-5.609264,1.171877,4292246508,4292246508,791927400,791927400,False
2020-03-11,5.34,-5.52647,1.15458,4228892316,4228892316,791927400,791927400,False
2020-03-12,5.6,-5.795549,1.210795,4434793440,4434793440,791927400,791927400,False
2020-03-13,5.53,-5.723105,1.19566,4379358522,4379358522,791927400,791927400,False
2020-03-16,5.56,-5.754152,1.202147,4403116344,4403116344,791927400,791927400,False
2020-03-17,5.28,-5.464375,1.141607,4181376672,4181376672,791927400,791927400,False
2020-03-18,5.11,-5.288439,1.104851,4046749014,4046749014,791927400,791927400,False
2020-03-19,5.0,-5.174597,1.081067,3959637000,3959637000,791927400,791927400,False
2020-03-20,5.06,-5.236693,1.09404,4007152644,4007152644,791927400,791927400,False
2020-03-23,4.89,-5.060756,1.057284,3872524986,3872524986,791927400,791927400,False
2020-03-24,4.98,-5.153899,1.076743,3943798452,3943798452,791927400,791927400,False
2020-03-25,5.07,-5.247042,1.096202,4015071918,4015071918,791927400,791927400,False
2020-03-26,5.14,-5.319486,1.111337,4070506836,4070506836,791927400,791927400,False
2020-03-27,5.03,-5.205645,1.087553,3983394822,3983394822,791927400,791927400,False
2020-03-30,4.91,-5.081455,1.061608,3888363534,3888363534,791927400,791927400,False
2020-03-31,4.91,-5.081455,1.061608,3888363534,3888363534,791927400,791927400,False
2020-04-01,4.88,-5.050407,1.055121,3864605712,3864605712,791927400,791927400,False
2020-04-02,4.93,-5.102153,1.065932,3904202082,3904202082,791927400,791927400,False
2020-04-03,4.93,-5.102153,1.065932,3904202082,3904202082,791927400,791927400,False
2020-04-07,5.05,-5.226343,1.091878,3999233370,3999233370,791927400,791927400,False
2020-04-08,5.14,-5.319486,1.111337,4070506836,4070506836,791927400,791927400,False
2020-04-09,5.19,-5.371232,1.122148,4110103206,4110103206,791927400,791927400,False
2020-04-10,5.13,-5.309137,1.109175,4062587562,4062587562,791927400,791927400,False
2020-04-13,5.18,-5.360883,1.119985,4102183932,4102183932,791927400,791927400,False
2020-04-14,5.3,-5.485073,1.145931,4197215220,4197215220,791927400,791927400,False
2020-04-15,5.54,-5.733454,1.197822,4387277796,4387277796,791927400,791927400,False
2020-04-16,5.44,-5.629962,1.176201,4308085056,4308085056,791927400,791927400,False
2020-04-17,5.33,-5.516121,1.152417,4220973042,4220973042,791927400,791927400,False
2020-04-20,5.35,-5.536819,1.156742,4236811590,4236811590,791927400,791927400,False
2020-04-21,5.54,-5.733454,1.197822,4387277796,4387277796,791927400,791927400,False
2020-04-22,5.46,-5.65066,1.180525,4323923604,4323923604,791927400,791927400,False
2020-04-23,5.37,-5.557518,1.161066,4252650138,4252650138,791927400,791927400,False
2020-04-24,5.21,-5.391931,1.126472,4125941754,4125941754,791927400,791927400,False
2020-04-27,5.15,-5.329835,1.113499,4078426110,4078426110,791927400,791927400,False
2020-04-28,5.26,29.231321,1.138032,4165538124,4165538124,791927400,791927400,False
2020-04-29,5.49,30.509497,1.187794,4347681426,4347681426,791927400,791927400,False
2020-04-30,5.48,30.453924,1.18563,4339762152,4339762152,791927400,791927400,False
2020-05-06,5.58,31.009652,1.207266,4418954892,4418954892,791927400,791927400,False
2020-05-07,5.59,31.065225,1.20943,4426874166,4426874166,791927400,791927400,False
2020-05-08,5.51,30.620642,1.192121,4363519974,4363519974,791927400,791927400,False
2020-05-11,5.67,31.509808,1.226738,4490228358,4490228358,791927400,791927400,False
2020-05-12,5.65,31.398662,1.222411,4474389810,4474389810,791927400,791927400,False
