date,close,pe_ttm,pb,total_mv,float_mv,total_share,float_share,is_st
2020-01-02,8.17,136.357852,2.843151,2205900000.0,2205900000.0,270000000,270000000,False
2020-01-03,8.42,140.530369,2.93015,2273400000.0,2273400000.0,270000000,270000000,False
2020-01-06,8.93,149.042303,3.10763,2411100000.0,2411100000.0,270000000,270000000,False
2020-01-07,8.75,146.038091,3.04499,2362500000.0,2362500000.0,270000000,270000000,False
2020-01-08,8.47,141.364872,2.94755,2286900000.0,2286900000.0,270000000,270000000,False
2020-01-09,8.62,143.868382,2.99975,2327400000.0,2327400000.0,270000000,270000000,False
2020-01-10,8.41,140.363468,2.92667,2270700000.0,2270700000.0,270000000,270000000,False
2020-01-13,8.63,144.035283,3.00323,2330100000.0,2330100000.0,270000000,270000000,False
2020-01-14,8.52,142.199376,2.96495,2300400000.0,2300400000.0,270000000,270000000,False
2020-01-15,8.34,139.195163,2.90231,2251800000.0,2251800000.0,270000000,270000000,False
2020-01-16,8.41,140.363468,2.92667,2270700000.0,2270700000.0,270000000,270000000,False
2020-01-17,8.16,136.190951,2.839671,2203200000.0,2203200000.0,270000000,270000000,False
2020-01-20,8.19,136.691653,2.850111,2211300000.0,2211300000.0,270000000,270000000,False
2020-01-21,8.11,135.356448,2.822271,2189700000.0,2189700000.0,270000000,270000000,False
2020-01-22,8.09,135.022647,2.815311,2184300000.0,2184300000.0,270000000,270000000,False
2020-01-23,7.64,127.512116,2.658711,2062800000.0,2062800000.0,270000000,270000000,False
2020-02-03,6.88,114.827665,2.394232,1857600000.0,1857600000.0,270000000,270000000,False
2020-02-04,6.7,111.823453,2.331592,1809000000.0,1809000000.0,270000000,270000000,False
2020-02-05,6.98,116.496672,2.429032,1884600000.0,1884600000.0,270000000,270000000,False
2020-02-06,7.31,122.004394,2.543872,1973700000.0,1973700000.0,270000000,270000000,False
2020-02-07,7.23,120.669188,2.516032,1952100000.0,1952100000.0,270000000,270000000,False
2020-02-10,7.3,121.837493,2.540392,1971000000.0,1971000000.0,270000000,270000000,False
2020-02-11,7.23,120.669188,2.516032,1952100000.0,1952100000.0,270000000,270000000,False
2020-02-12,7.4,123.5065,2.575192,1998000000.0,1998000000.0,270000000,270000000,False
2020-02-13,7.39,123.339599,2.571712,1995300000.0,1995300000.0,270000000,270000000,False
2020-02-14,7.51,125.342407,2.613471,2027700000.0,2027700000.0,270000000,270000000,False
2020-02-17,7.84,130.85013,2.728311,2116800000.0,2116800000.0,270000000,270000000,False
2020-02-18,8.23,137.359256,2.864031,2222100000.0,2222100000.0,270000000,270000000,False
2020-02-19,8.43,137.359256,2.864031,2276100000.0,2276100000.0,270000000,270000000,False
2020-02-20,8.61,143.701482,2.99627,2324700000.0,2324700000.0,270000000,270000000,False
2020-02-21,8.85,147.707098,3.07979,2389500000.0,2389500000.0,270000000,270000000,False
2020-02-24,8.79,146.705694,3.05891,2373300000.0,2373300000.0,270000000,270000000,False
2020-02-25,9.17,153.04792,3.191149,2475900000.0,2475900000.0,270000000,270000000,False
