date,close,pe_ttm,pb,total_mv,float_mv,total_share,float_share,is_st
2020-01-02,37.6,50.876984,10.986155,201728346296.8,201683261828.8,5365115593,5363916538,False
2020-01-03,37.27,50.430458,10.889734,199957858151.11,199913169371.26,5365115593,5363916538,False
2020-01-06,38.1,51.55354,11.132248,204410904093.3,204365220097.8,5365115593,5363916538,False
2020-01-07,38.3,51.824162,11.190685,205483927211.9,205438003405.4,5365115593,5363916538,False
2020-01-08,37.36,50.552238,10.916031,200440718554.48,200395921859.68,5365115593,5363916538,False
2020-01-09,39.96,54.070327,11.675712,214390019096.28,214342104858.48,5365115593,5363916538,False
2020-01-10,39.73,53.759111,11.60851,213156042509.89,213108404054.74,5365115593,5363916538,False
2020-01-13,41.48,56.127056,12.119833,222544994797.64,222495257996.24,5365115593,5363916538,False
2020-01-14,41.83,56.600645,12.222098,224422785255.19,224372628784.54,5365115593,5363916538,False
2020-01-15,43.7,59.130963,12.768484,234455551414.1,234403152710.6,5365115593,5363916538,False
2020-01-16,42.8,57.913163,12.505517,229626947380.4,229575627826.4,5365115593,5363916538,False
2020-01-17,41.9,56.695363,12.242551,224798343346.7,224748102942.2,5365115593,5363916538,False
2020-01-20,43.6,58.995652,12.739265,233919039854.8,233866761056.8,5365115593,5363916538,False
2020-01-21,44.12,59.69927,12.891202,236708899963.16,236655997656.56,5365115593,5363916538,False
2020-01-22,47.2,63.866853,13.791131,253233455989.6,253176860593.6,5365115593,5363916538,False
2020-01-23,45.15,61.092974,13.192152,242234969023.95,242180831690.7,5365115593,5363916538,False
2020-02-03,40.7,55.071629,11.891929,218360204635.1,218311403096.6,5365115593,5363916538,False
2020-02-04,44.56,60.294639,13.019763,239069550824.08,239016120933.28,5365115593,5363916538,False
2020-02-05,44.61,60.362294,13.034372,239337806603.73,239284316760.18,5365115593,5363916538,False
2020-02-06,44.53,60.254045,13.010997,238908597356.29,238855203437.14,5365115593,5363916538,False
2020-02-07,42.78,57.886101,12.499674,229519645068.54,229468349495.64,5365115593,5363916538,False
2020-02-10,43.22,58.48147,12.628235,231880295929.46,231828472772.36,5365115593,5363916538,False
2020-02-11,45.5,61.566563,13.294417,244112759481.5,244058202479.0,5365115593,5363916538,False
