date,close,pe_ttm,pb,total_mv,float_mv,total_share,float_share,is_st
2020-01-02,35.48,31.395262,5.052562,15808450807.285,15197557708.85,583280278,560740315,False
2020-01-03,35.92,31.784606,5.115221,16004496984.151,15386027984.833,583280278,560740315,False
2020-01-06,35.37,31.297926,5.036898,15759439263.068,15150440139.854,583280278,560740315,False
2020-01-07,35.76,31.643027,5.092436,15933207465.291,15317493339.021,583280278,560740315,False
2020-01-08,34.95,30.92628,4.977087,15572304276.06,14970536694.597,583280278,560740315,False
2020-01-09,36.16,31.996975,5.149399,16111431262.442,15488829953.552,583280278,560740315,False
2020-01-10,37.22,32.93494,5.300349,16583724324.891,15942871982.057,583280278,560740315,False
2020-01-13,38.34,33.925997,5.459843,17082750956.914,16422614502.742,583280278,560740315,False
2020-01-14,37.92,33.55435,5.400033,16895615969.905,16242711057.486,583280278,560740315,False
2020-01-15,38.95,34.465769,5.546711,17354542247.569,16683902839.901,583280278,560740315,False
2020-01-16,38.8,34.333038,5.52535,17287708323.637,16619651609.452,583280278,560740315,False
2020-01-17,38.68,34.226853,5.508261,17234241184.492,16568250625.093,583280278,560740315,False
2020-01-20,39.79,35.209061,5.666332,17728812221.586,17043709730.415,583280278,560740315,False
2020-01-21,39.78,35.200212,5.664908,17724356626.657,17039426315.052,583280278,560740315,False
2020-01-22,35.8,31.678421,5.098132,15951029845.006,15334627000.474,583280278,560740315,False
2020-01-23,34.41,30.448449,4.900188,15331702149.906,14739232264.981,583280278,560740315,False
2020-02-03,32.18,28.475184,4.582623,14338104480.79,13784030638.974,583280278,560740315,False
2020-02-04,34.67,30.678516,4.937214,15447547618.054,14850601064.426,583280278,560740315,False
2020-02-05,35.4,31.324473,5.04117,15772806047.855,15163290385.944,583280278,560740315,False
2020-02-06,38.03,33.651686,5.415698,16944627514.122,16289828626.481,583280278,560740315,False
2020-02-07,39.65,35.085179,5.646395,17666433892.583,16983741915.33,583280278,560740315,False
2020-02-10,39.98,35.377187,5.693389,17813468525.233,17125094622.317,583280278,560740315,False
2020-02-11,39.0,34.510012,5.553831,17376820222.213,16705319916.718,583280278,560740315,False
2020-02-12,40.0,35.394884,5.696237,17822379715.09,17133661453.044,583280278,560740315,False
2020-02-13,38.75,34.288794,5.51823,17265430348.994,16598234532.636,583280278,560740315,False
2020-02-14,38.9,34.421525,5.539591,17332264272.925,16662485763.085,583280278,560740315,False
2020-02-17,42.79,37.863678,6.09355,19065490700.218,18328734339.394,583280278,560740315,False
2020-02-18,42.64,37.730947,6.072189,18998656776.286,18264483108.945,583280278,560740315,False
2020-02-19,41.51,36.731041,5.91127,18495174549.335,17780457172.896,583280278,560740315,False
2020-02-20,42.03,37.191175,5.985321,18726865485.631,18003194771.786,583280278,560740315,False
2020-02-21,42.75,37.828283,6.087854,19047668320.503,18311600677.941,583280278,560740315,False
2020-02-24,44.69,39.544935,6.364121,19912053736.684,19142583258.413,583280278,560740315,False
2020-02-25,45.0,39.819245,6.408267,20050177179.476,19275369134.674,583280278,560740315,False
