date,close,pe_ttm,pb,total_mv,float_mv,total_share,float_share,is_st
2020-01-02,1.33,27.44995,1.127339,60628093421.84,42130691410.71,45585032648,31677211587,False
2020-01-03,1.34,27.65634,1.135815,61083943748.32,42447463526.58,45585032648,31677211587,False
2020-01-06,1.35,27.862731,1.144291,61539794074.8,42764235642.45,45585032648,31677211587,False
2020-01-07,1.37,28.275512,1.161243,62451494727.76,43397779874.19,45585032648,31677211587,False
2020-01-08,1.34,27.65634,1.135815,61083943748.32,42447463526.58,45585032648,31677211587,False
2020-01-09,1.35,27.862731,1.144291,61539794074.8,42764235642.45,45585032648,31677211587,False
2020-01-10,1.34,27.65634,1.135815,61083943748.32,42447463526.58,45585032648,31677211587,False
2020-01-13,1.34,27.65634,1.135815,61083943748.32,42447463526.58,45585032648,31677211587,False
2020-01-14,1.34,27.65634,1.135815,61083943748.32,42447463526.58,45585032648,31677211587,False
2020-01-15,1.33,27.44995,1.127339,60628093421.84,42130691410.71,45585032648,31677211587,False
2020-01-16,1.31,27.037168,1.110386,59716392768.88,41497147178.97,45585032648,31677211587,False
2020-01-17,1.3,26.830778,1.10191,59260542442.4,41180375063.1,45585032648,31677211587,False
2020-01-20,1.31,27.037168,1.110386,59716392768.88,41497147178.97,45585032648,31677211587,False
2020-01-21,1.29,26.624387,1.093434,58804692115.92,40863602947.23,45585032648,31677211587,False
2020-01-22,1.28,26.417997,1.084957,58348841789.44,40546830831.36,45585032648,31677211587,False
2020-01-23,1.25,25.798825,1.059529,56981290810.0,39596514483.75,45585032648,31677211587,False
2020-02-03,1.13,23.322138,0.957814,51511086892.24,35795249093.31,45585032648,31677211587,False
2020-02-04,1.14,23.528528,0.96629,51966937218.72,36112021209.18,45585032648,31677211587,False
2020-02-05,1.16,23.941309,0.983243,52878637871.68,36745565440.92,45585032648,31677211587,False
2020-02-06,1.16,23.941309,0.983243,52878637871.68,36745565440.92,45585032648,31677211587,False
2020-02-07,1.17,24.1477,0.991719,53334488198.16,37062337556.79,45585032648,31677211587,False
2020-02-10,1.18,24.354091,1.000195,53790338524.64,37379109672.66,45585032648,31677211587,False
2020-02-11,1.2,24.766872,1.017148,54702039177.6,38012653904.4,45585032648,31677211587,False
2020-02-12,1.2,24.766872,1.017148,54702039177.6,38012653904.4,45585032648,31677211587,False
2020-02-13,1.18,24.354091,1.000195,53790338524.64,37379109672.66,45585032648,31677211587,False
2020-02-14,1.2,24.766872,1.017148,54702039177.6,38012653904.4,45585032648,31677211587,False
2020-02-17,1.22,25.179653,1.0341,55613739830.56,38646198136.14,45585032648,31677211587,False
2020-02-18,1.22,25.179653,1.0341,55613739830.56,38646198136.14,45585032648,31677211587,False
2020-02-19,1.2,24.766872,1.017148,54702039177.6,38012653904.4,45585032648,31677211587,False
2020-02-20,1.22,25.179653,1.0341,55613739830.56,38646198136.14,45585032648,31677211587,False
2020-02-21,1.22,25.179653,1.0341,55613739830.56,38646198136.14,45585032648,31677211587,False
2020-02-24,1.21,24.973262,1.025624,55157889504.08,38329426020.27,45585032648,31677211587,False
2020-02-25,1.19,24.560481,1.008671,54246188851.12,37695881788.53,45585032648,31677211587,False
2020-02-26,1.22,25.179653,1.0341,55613739830.56,38646198136.14,45585032648,31677211587,False
2020-02-27,1.2,24.766872,1.017148,54702039177.6,38012653904.4,45585032648,31677211587,False
2020-02-28,1.17,24.1477,0.991719,53334488198.16,37062337556.79,45585032648,31677211587,False
2020-03-02,1.21,24.973262,1.025624,55157889504.08,38329426020.27,45585032648,31677211587,False
2020-03-03,1.21,24.973262,1.025624,55157889504.08,38329426020.27,45585032648,31677211587,False
2020-03-04,1.22,25.179653,1.0341,55613739830.56,38646198136.14,45585032648,31677211587,False
2020-03-05,1.24,25.592434,1.051052,56525440483.52,39279742367.88,45585032648,31677211587,False
2020-03-06,1.22,25.179653,1.0341,55613739830.56,38646198136.14,45585032648,31677211587,False
2020-03-09,1.19,24.560481,1.008671,54246188851.12,37695881788.53,45585032648,31677211587,False
2020-03-10,1.2,24.766872,1.017148,54702039177.6,38012653904.4,45585032648,31677211587,False
2020-03-11,1.19,24.560481,1.008671,54246188851.12,37695881788.53,45585032648,31677211587,False
2020-03-12,1.18,24.354091,1.000195,53790338524.64,37379109672.66,45585032648,31677211587,False
2020-03-13,1.17,24.1477,0.991719,53334488198.16,37062337556.79,45585032648,31677211587,False
2020-03-16,1.15,23.734919,0.974766,52422787545.2,36428793325.05,45585032648,31677211587,False
2020-03-17,1.16,23.941309,0.983243,52878637871.68,36745565440.92,45585032648,31677211587,False
2020-03-18,1.14,23.528528,0.96629,51966937218.72,36112021209.18,45585032648,31677211587,False
2020-03-19,1.14,23.528528,0.96629,51966937218.72,36112021209.18,45585032648,31677211587,False
2020-03-20,1.15,23.734919,0.974766,52422787545.2,36428793325.05,45585032648,31677211587,False
2020-03-23,1.13,23.322138,0.957814,51511086892.24,35795249093.31,45585032648,31677211587,False
2020-03-24,1.15,23.734919,0.974766,52422787545.2,36428793325.05,45585032648,31677211587,False
2020-03-25,1.16,23.941309,0.983243,52878637871.68,36745565440.92,45585032648,31677211587,False
2020-03-26,1.14,23.528528,0.96629,51966937218.72,36112021209.18,45585032648,31677211587,False
2020-03-27,1.15,23.734919,0.974766,52422787545.2,36428793325.05,45585032648,31677211587,False
2020-03-30,1.14,23.528528,0.96629,51966937218.72,36112021209.18,45585032648,31677211587,False
2020-03-31,1.15,23.734919,0.974766,52422787545.2,36428793325.05,45585032648,31677211587,False
2020-04-01,1.14,23.528528,0.96629,51966937218.72,36112021209.18,45585032648,31677211587,False
2020-04-02,1.15,23.734919,0.974766,52422787545.2,36428793325.05,45585032648,31677211587,False
2020-04-03,1.14,23.528528,0.96629,51966937218.72,36112021209.18,45585032648,31677211587,False
2020-04-07,1.16,23.941309,0.983243,52878637871.68,36745565440.92,45585032648,31677211587,False
2020-04-08,1.15,23.734919,0.974766,52422787545.2,36428793325.05,45585032648,31677211587,False
2020-04-09,1.15,23.734919,0.974766,52422787545.2,36428793325.05,45585032648,31677211587,False
2020-04-10,1.14,23.528528,0.96629,51966937218.72,36112021209.18,45585032648,31677211587,False
2020-04-13,1.14,23.528528,0.96629,51966937218.72,36112021209.18,45585032648,31677211587,False
2020-04-14,1.15,23.734919,0.974766,52422787545.2,36428793325.05,45585032648,31677211587,False
2020-04-15,1.13,23.322138,0.957814,51511086892.24,35795249093.31,45585032648,31677211587,False
2020-04-16,1.13,23.322138,0.957814,51511086892.24,35795249093.31,45585032648,31677211587,False
2020-04-17,1.14,23.528528,0.96629,51966937218.72,36112021209.18,45585032648,31677211587,False
2020-04-20,1.14,23.528528,0.96629,51966937218.72,36112021209.18,45585032648,31677211587,False
2020-04-21,1.12,23.115747,0.949338,51055236565.76,35478476977.44,45585032648,31677211587,False
2020-04-22,1.13,23.322138,0.957814,51511086892.24,35795249093.31,45585032648,31677211587,False
2020-04-23,1.12,23.115747,0.949338,51055236565.76,35478476977.44,45585032648,31677211587,False
2020-04-24,1.11,22.909357,0.940862,50599386239.28,35161704861.57,45585032648,31677211587,False
2020-04-27,1.1,22.702966,0.932385,50143535912.8,34844932745.7,45585032648,31677211587,False
2020-04-28,1.07,22.083794,0.906957,48775984933.36,33894616398.09,45585032648,31677211587,False
2020-04-29,1.05,21.671013,0.890004,47864284280.4,33261072166.35,45585032648,31677211587,False
2020-04-30,1.08,-343.668226,0.940152,49231835259.84,34211388513.96,45585032648,31677211587,False
2020-05-06,1.1,-350.032453,0.957563,50143535912.8,34844932745.7,45585032648,31677211587,False
2020-05-07,1.13,-359.578792,0.983678,51511086892.24,35795249093.31,45585032648,31677211587,False
2020-05-08,1.12,-356.396679,0.974973,51055236565.76,35478476977.44,45585032648,31677211587,False
2020-05-11,1.11,-353.214566,0.966268,50599386239.28,35161704861.57,45585032648,31677211587,False
2020-05-12,1.12,-356.396679,0.974973,51055236565.76,35478476977.44,45585032648,31677211587,False
2020-05-13,1.11,-353.214566,0.966268,50599386239.28,35161704861.57,45585032648,31677211587,False
2020-05-14,1.1,-350.032453,0.957563,50143535912.8,34844932745.7,45585032648,31677211587,False
2020-05-15,1.1,-350.032453,0.957563,50143535912.8,34844932745.7,45585032648,31677211587,False
2020-05-18,1.12,-356.396679,0.974973,51055236565.76,35478476977.44,45585032648,31677211587,False
2020-05-19,1.1,-350.032453,0.957563,50143535912.8,34844932745.7,45585032648,31677211587,False
2020-05-20,1.08,-343.668226,0.940152,49231835259.84,34211388513.96,45585032648,31677211587,False
2020-05-21,1.08,-343.668226,0.940152,49231835259.84,34211388513.96,45585032648,31677211587,False
2020-05-22,1.07,-340.486113,0.931447,48775984933.36,33894616398.09,45585032648,31677211587,False
2020-05-25,1.06,-337.304,0.922742,48320134606.88,33577844282.22,45585032648,31677211587,False
2020-05-26,1.07,-340.486113,0.931447,48775984933.36,33894616398.09,45585032648,31677211587,False
2020-05-27,1.11,-353.214566,0.966268,50599386239.28,35161704861.57,45585032648,31677211587,False
2020-05-28,1.1,-350.032453,0.957563,50143535912.8,34844932745.7,45585032648,31677211587,False
2020-05-29,1.1,-350.032453,0.957563,50143535912.8,34844932745.7,45585032648,31677211587,False
2020-06-01,1.1,-350.032453,0.957563,50143535912.8,34844932745.7,45585032648,31677211587,False
2020-06-02,1.1,-350.032453,0.957563,50143535912.8,34844932745.7,45585032648,31677211587,False
2020-06-03,1.09,-346.85034,0.948857,49687685586.32,34528160629.83,45585032648,31677211587,False
2020-06-04,1.09,-346.85034,0.948857,49687685586.32,34528160629.83,45585032648,31677211587,False
2020-06-05,1.08,-343.668226,0.940152,49231835259.84,34211388513.96,45585032648,31677211587,False
2020-06-08,1.09,-346.85034,0.948857,49687685586.32,34528160629.83,45585032648,31677211587,False
2020-06-09,1.09,-346.85034,0.948857,49687685586.32,34528160629.83,45585032648,31677211587,False
2020-06-10,1.08,-343.668226,0.940152,49231835259.84,34211388513.96,45585032648,31677211587,False
2020-06-11,1.09,-346.85034,0.948857,49687685586.32,34528160629.83,45585032648,31677211587,False
2020-06-12,1.08,-343.668226,0.940152,49231835259.84,34211388513.96,45585032648,31677211587,False
2020-06-15,1.07,-340.486113,0.931447,48775984933.36,33894616398.09,45585032648,31677211587,False
2020-06-16,1.1,-350.032453,0.957563,50143535912.8,34844932745.7,45585032648,31677211587,False
2020-06-17,1.11,-353.214566,0.966268,50599386239.28,35161704861.57,45585032648,31677211587,False
2020-06-18,1.15,-365.943019,1.001088,52422787545.2,36428793325.05,45585032648,31677211587,False
2020-06-19,1.11,-353.214566,0.966268,50599386239.28,35161704861.57,45585032648,31677211587,False
2020-06-22,1.09,-346.85034,0.948857,49687685586.32,34528160629.83,45585032648,31677211587,False
2020-06-23,1.09,-346.85034,0.948857,49687685586.32,34528160629.83,45585032648,31677211587,False
2020-06-24,1.08,-343.668226,0.940152,49231835259.84,34211388513.96,45585032648,31677211587,False
2020-06-29,1.07,-340.486113,0.931447,48775984933.36,33894616398.09,45585032648,31677211587,False
2020-06-30,1.08,-343.668226,0.940152,49231835259.84,34211388513.96,45585032648,31677211587,False
2020-07-01,1.08,-343.668226,0.940152,49231835259.84,34211388513.96,45585032648,31677211587,False
2020-07-02,1.11,-353.214566,0.966268,50599386239.28,35161704861.57,45585032648,31677211587,False
2020-07-03,1.12,-356.396679,0.974973,51055236565.76,35478476977.44,45585032648,31677211587,False
2020-07-06,1.19,-378.671472,1.035909,54246188851.12,37695881788.53,45585032648,31677211587,False
2020-07-07,1.18,-375.489358,1.027203,53790338524.64,37379109672.66,45585032648,31677211587,False
2020-07-08,1.24,-394.582038,1.079434,56525440483.52,39279742367.88,45585032648,31677211587,False
2020-07-09,1.27,-404.128377,1.10555,57892991462.96,40230058715.49,45585032648,31677211587,False
2020-07-10,1.22,-388.217811,1.062024,55613739830.56,38646198136.14,45585032648,31677211587,False
2020-07-13,1.24,-394.582038,1.079434,56525440483.52,39279742367.88,45585032648,31677211587,False
2020-07-14,1.22,-388.217811,1.062024,55613739830.56,38646198136.14,45585032648,31677211587,False
2020-07-15,1.19,-378.671472,1.035909,54246188851.12,37695881788.53,45585032648,31677211587,False
2020-07-16,1.16,-369.125132,1.009793,52878637871.68,36745565440.92,45585032648,31677211587,False
2020-07-17,1.14,-362.760906,0.992383,51966937218.72,36112021209.18,45585032648,31677211587,False
2020-07-20,1.2,-381.853585,1.044614,54702039177.6,38012653904.4,45585032648,31677211587,False
2020-07-21,1.18,-375.489358,1.027203,53790338524.64,37379109672.66,45585032648,31677211587,False
2020-07-22,1.19,-378.671472,1.035909,54246188851.12,37695881788.53,45585032648,31677211587,False
2020-07-23,1.2,-381.853585,1.044614,54702039177.6,38012653904.4,45585032648,31677211587,False
2020-07-24,1.16,-369.125132,1.009793,52878637871.68,36745565440.92,45585032648,31677211587,False
2020-07-27,1.16,-369.125132,1.009793,52878637871.68,36745565440.92,45585032648,31677211587,False
2020-07-28,1.17,-372.307245,1.018498,53334488198.16,37062337556.79,45585032648,31677211587,False
2020-07-29,1.18,-375.489358,1.027203,53790338524.64,37379109672.66,45585032648,31677211587,False
2020-07-30,1.17,-372.307245,1.018498,53334488198.16,37062337556.79,45585032648,31677211587,False
2020-07-31,1.17,-372.307245,1.018498,53334488198.16,37062337556.79,45585032648,31677211587,False
2020-08-03,1.18,-375.489358,1.027203,53790338524.64,37379109672.66,45585032648,31677211587,False
2020-08-04,1.18,-375.489358,1.027203,53790338524.64,37379109672.66,45585032648,31677211587,False
2020-08-05,1.2,-381.853585,1.044614,54702039177.6,38012653904.4,45585032648,31677211587,False
2020-08-06,1.2,-381.853585,1.044614,54702039177.6,38012653904.4,45585032648,31677211587,False
2020-08-07,1.19,-378.671472,1.035909,54246188851.12,37695881788.53,45585032648,31677211587,False
2020-08-10,1.18,-375.489358,1.027203,53790338524.64,37379109672.66,45585032648,31677211587,False
2020-08-11,1.17,-372.307245,1.018498,53334488198.16,37062337556.79,45585032648,31677211587,False
