date,close,pe_ttm,pb,total_mv,float_mv,total_share,float_share,is_st
2020-01-02,40.77,60.480286,7.741495,6877087542.763,4687495850.414,236459150,161173066,False
2020-01-03,40.33,59.827567,7.657947,6802868300.212,4636907227.059,236459150,161173066,False
2020-01-06,40.29,59.768229,7.650351,6796121096.343,4632308261.3,236459150,161173066,False
2020-01-07,40.3,59.783064,7.65225,6797807897.311,4633458002.74,236459150,161173066,False
2020-01-08,39.12,58.032592,7.428189,6598765383.196,4497788512.833,236459150,161173066,False
2020-01-09,41.13,61.014328,7.809852,6937812377.578,4728886542.25,236459150,161173066,False
2020-01-10,41.45,61.489032,7.870615,6991790008.524,4765678268.327,236459150,161173066,False
2020-01-13,42.97,63.743877,8.159235,7248183755.519,4940438967.189,236459150,161173066,False
2020-01-14,42.07,62.408772,7.988341,7096371668.483,4836962237.6,236459150,161173066,False
2020-01-15,42.56,63.135663,8.081384,7179024915.869,4893299568.154,236459150,161173066,False
2020-01-16,42.46,62.987317,8.062395,7162156906.199,4881802153.755,236459150,161173066,False
2020-01-17,45.4,67.348663,8.620649,7658076390.519,5219826137.082,236459150,161173066,False
2020-01-20,49.27,73.089617,9.355493,8310868364.776,5664776074.317,236459150,161173066,False
2020-01-21,49.85,73.950018,9.465624,8408702820.867,5731461077.831,236459150,161173066,False
2020-01-22,54.84,81.352437,10.413136,9250416503.437,6305182056.334,236459150,161173066,False
2020-01-23,51.9,76.991092,9.854883,8754497019.117,5967158073.007,236459150,161173066,False
2020-02-03,46.71,69.291983,8.869395,7879047317.205,5370442265.707,236459150,161173066,False
2020-02-04,49.85,73.950018,9.465624,8408702820.867,5731461077.831,236459150,161173066,False
2020-02-05,52.41,77.747652,9.951723,8840523868.438,6025794886.442,236459150,161173066,False
2020-02-06,57.36,85.090733,10.891639,9675490347.14,6594916899.185,236459150,161173066,False
2020-02-07,62.95,93.383223,11.95308,10618412087.734,7237622364.081,236459150,161173066,False
2020-02-10,61.86,91.766261,11.746109,10434550782.323,7112300547.134,236459150,161173066,False
2020-02-11,61.79,91.66242,11.732817,10422743175.554,7104252357.054,236459150,161173066,False
2020-02-12,62.11,92.137124,11.793579,10476720806.5,7141044083.131,236459150,161173066,False
