date,close,pe_ttm,pb,total_mv,float_mv,total_share,float_share,is_st
2020-01-02,30.3,61.234458,4.658373,20514067115.4,19045421085.6,677031918,628561752,False
2020-01-03,30.45,61.537599,4.681434,20615621903.1,19139705348.4,677031918,628561752,False
2020-01-06,30.75,62.143881,4.727557,20818731478.5,19328273874.0,677031918,628561752,False
2020-01-07,30.62,61.881159,4.70757,20730717329.16,19246560846.24,677031918,628561752,False
2020-01-08,29.84,60.304826,4.587652,20202632433.12,18756282679.68,677031918,628561752,False
2020-01-09,31.66,63.982936,4.867462,21434830523.88,19900265068.32,677031918,628561752,False
2020-01-10,31.73,64.124401,4.878224,21482222758.14,19944264390.96,677031918,628561752,False
2020-01-13,31.96,64.589217,4.913584,21637940099.28,20088833593.92,677031918,628561752,False
2020-01-14,31.25,63.154351,4.804428,21157247437.5,19642554750.0,677031918,628561752,False
2020-01-15,31.27,63.194769,4.807502,21170788075.86,19655125985.04,677031918,628561752,False
2020-01-16,31.46,63.578748,4.836713,21299424140.28,19774552717.92,677031918,628561752,False
2020-01-17,31.65,63.962726,4.865924,21428060204.7,19893979450.8,677031918,628561752,False
2020-01-20,32.34,65.357174,4.972006,21895212228.12,20327687059.68,677031918,628561752,False
2020-01-21,31.4,63.457492,4.827489,21258802225.2,19736839012.8,677031918,628561752,False
2020-01-22,31.86,64.387124,4.89821,21570236907.48,20025977418.72,677031918,628561752,False
2020-01-23,29.55,59.718754,4.543067,20006293176.9,18573999771.6,677031918,628561752,False
2020-02-03,26.6,53.756983,4.089529,18009049018.8,16861228003.2,677031918,633880752,False
2020-02-04,25.67,51.87751,3.946549,17379409335.06,16271718903.84,677031918,633880752,False
2020-02-05,26.54,53.635727,4.080304,17968427103.72,16823195158.08,677031918,633880752,False
2020-02-06,27.41,55.393944,4.21406,18557444872.38,17374671412.32,677031918,633880752,False
2020-02-07,28.18,56.950067,4.332441,19078759449.24,17862759591.36,677031918,633880752,False
2020-02-10,28.47,57.53614,4.377026,19275098705.46,18046585009.44,677031918,633880752,False
2020-02-11,28.14,56.86923,4.326291,19051678172.52,17837404361.28,677031918,633880752,False
2020-02-12,28.73,58.061584,4.416999,19451127004.14,18211394004.96,677031918,633880752,False
2020-02-13,28.4,57.394674,4.366264,19227706471.2,18002213356.8,677031918,633880752,False
2020-02-14,28.82,58.243468,4.430835,19512059876.76,18268443272.64,677031918,633880752,False
2020-02-17,29.91,60.446292,4.598414,20250024667.38,18959373292.32,677031918,633880752,False
2020-02-18,30.41,61.456762,4.675285,20588540626.38,19276313668.32,677031918,633880752,False
2020-02-19,30.04,60.709014,4.6184,20338038816.72,19041777790.08,677031918,633880752,False
2020-02-20,30.4,61.436552,4.673747,20581770307.2,19269974860.8,677031918,633880752,False
2020-02-21,31.65,63.962726,4.865924,21428060204.7,20062325800.8,677031918,633880752,False
2020-02-24,33.99,68.691724,5.22568,23012314892.82,21545606760.48,677031918,633880752,False
2020-02-25,34.99,70.712663,5.379422,23689346810.82,22179487512.48,677031918,633880752,False
2020-02-26,31.9,64.467961,4.90436,21597318184.2,20220795988.8,677031918,633880752,False
2020-02-27,31.9,64.467961,4.90436,21597318184.2,20220795988.8,677031918,633880752,False
2020-02-28,29.88,60.385664,4.593802,20229713709.84,18940356869.76,677031918,633880752,False
2020-03-02,32.44,65.559268,4.98738,21962915419.92,20563091594.88,677031918,633880752,False
2020-03-03,32.0,64.670055,4.919734,21665021376.0,20284184064.0,677031918,633880752,False
2020-03-04,32.74,66.16555,5.033503,22166024995.32,20753255820.48,677031918,633880752,False
2020-03-05,33.36,67.418532,5.128823,22585784784.48,21146261886.72,677031918,633880752,False
2020-03-06,32.95,66.589947,5.065789,22308201698.1,20886370778.4,677031918,633880752,False
2020-03-09,32.5,65.680525,4.996605,22003537335.0,20601124440.0,677031918,633880752,False
2020-03-10,35.75,72.248577,5.496265,24203891068.5,22661236884.0,677031918,633880752,False
2020-03-11,35.01,70.753082,5.382496,23702887449.18,22192165127.52,677031918,633880752,False
2020-03-12,34.44,69.601147,5.294864,23316979255.92,21830853098.88,677031918,633880752,False
2020-03-13,33.89,68.48963,5.210306,22944611701.02,21482218685.28,677031918,633880752,False
2020-03-16,30.51,61.658856,4.690659,20656243818.18,19339701743.52,677031918,633880752,False
