date,close,pe_ttm,pb,total_mv,float_mv,total_share,float_share,is_st
2022-08-22,181.22,96.757545,25.559704,149353910585.36,8562743221.24,824157988,47250542,False
2022-08-23,182.0,97.174005,25.669717,149996753816.0,8599598644.0,824157988,47250542,False
2022-08-24,176.0,93.970467,24.823463,145051805888.0,8316095392.0,824157988,47250542,False
2022-08-25,172.59,92.149789,24.342508,142241427148.92,8154971043.78,824157988,47250542,False
2022-08-26,169.5,90.499967,23.906687,139694778966.0,8008966869.0,824157988,47250542,False
2022-08-29,173.9,92.849228,24.527274,143321074113.2,8216869253.8,824157988,47250542,False
2022-08-30,177.0,94.50439,24.964505,145875963876.0,8363345934.0,824157988,47250542,False
2022-08-31,172.0,91.834774,24.259293,141755173936.0,8127093224.0,824157988,47250542,False
2022-09-01,162.5,86.762505,22.919391,133925673050.0,7678213075.0,824157988,47250542,False
2022-09-02,167.2,89.271943,23.58229,137799215593.6,7900290622.4,824157988,47250542,False
2022-09-05,163.0,87.029466,22.989912,134337752044.0,7701838346.0,824157988,47250542,False
2022-09-06,159.0,84.893774,22.425742,131041120092.0,7512836178.0,824157988,47250542,False
2022-09-07,159.4,85.107343,22.482159,131370783287.2,7531736394.8,824157988,47250542,False
2022-09-08,157.0,83.825928,22.143657,129392804116.0,7418335094.0,824157988,47250542,False
2022-09-09,172.0,91.834774,24.259293,141755173936.0,8127093224.0,824157988,47250542,False
2022-09-13,165.0,88.097313,23.271997,135986068020.0,7796339430.0,824157988,47250542,False
2022-09-14,174.18,92.998727,24.566766,143551838349.84,8230099405.56,824157988,47250542,False
2022-09-15,168.74,90.094185,23.799495,139068418895.12,7973056457.08,824157988,47250542,False
2022-09-16,172.0,91.834774,24.259293,141755173936.0,8127093224.0,824157988,47250542,False
2022-09-19,165.3,88.25749,23.314309,136233315416.4,7810514592.6,824157988,47250542,False
2022-09-20,165.92,88.588522,23.401756,136744293368.96,7839809928.64,824157988,47250542,False
2022-09-21,166.96,89.143802,23.54844,137601417676.48,7888950492.32,824157988,47250542,False
2022-09-22,165.51,88.369613,23.343928,136406388593.88,7820437206.42,824157988,47250542,False
2022-09-23,158.88,84.829703,22.408817,130942221133.44,7507166112.96,824157988,47250542,False
2022-09-26,160.03,85.443715,22.571016,131890002819.64,7561504236.26,824157988,47250542,False
2022-09-27,180.0,96.106159,25.387633,148348437840.0,8505097560.0,824157988,47250542,False
2022-09-28,175.0,93.436544,24.682421,144227647900.0,8268844850.0,824157988,47250542,False
2022-09-29,184.33,98.418046,25.998346,151917041928.04,8709692406.86,824157988,47250542,False
2022-09-30,181.6,96.960436,25.613301,149667090620.8,8580698427.2,824157988,47250542,False
2022-10-10,187.2,99.950406,26.403138,154282375353.6,8845301462.4,824157988,47250542,False
2022-10-11,183.97,98.225834,25.947571,151620345052.36,8692682211.74,824157988,47250542,False
2022-10-12,181.7,97.013829,25.627405,149749506419.6,8585423481.4,824157988,47250542,False
2022-10-13,192.5,102.780198,27.150663,158650412690.0,9095729335.0,824157988,47250542,False
2022-10-14,214.88,114.729397,30.307192,177095068461.44,10153196464.96,824157988,47250542,False
2022-10-17,204.95,109.427541,28.906641,168911179640.6,9683998582.9,824157988,47250542,False
2022-10-18,200.49,107.046244,28.277592,165235435014.12,9473261165.58,824157988,47250542,False
2022-10-19,200.99,107.313205,28.348113,165647514008.12,9496886436.58,824157988,47250542,False
2022-10-20,198.68,106.079843,28.022305,163743709055.84,9387737684.56,824157988,47250542,False
2022-10-21,198.35,105.903648,27.975761,163471736919.8,9372145005.7,824157988,47250542,False
2022-10-24,202.15,107.932556,28.511722,166603537274.2,9551697065.3,824157988,47250542,False
2022-10-25,195.7,104.488752,27.601998,161287718251.6,9246931069.4,824157988,47250542,False
2022-10-26,200.05,106.811318,28.215533,164872805499.4,9452470927.1,824157988,47250542,False
2022-10-27,196.08,104.691643,27.655595,161600898287.04,9264886275.36,824157988,47250542,False
2022-10-28,191.0,101.979313,26.939099,157414175708.0,9024853522.0,824157988,47250542,False
2022-10-31,210.5,112.270102,10.386241,173485256474.0,9946239091.0,824157988,47250542,False
2022-11-01,209.0,111.470078,10.31223,172249019492.0,9875363278.0,824157988,47250542,False
2022-11-02,209.55,111.76342,10.339367,172702306385.4,9901351076.1,824157988,47250542,False
2022-11-03,210.39,112.211434,10.380813,173394599095.32,9941041531.38,824157988,47250542,False
2022-11-04,207.71,110.782057,10.24858,171185855687.48,9814410078.82,824157988,47250542,False
2022-11-07,202.17,107.8273,9.975232,166620020433.96,9552642076.14,824157988,47250542,False
2022-11-08,200.0,106.669931,9.868162,164831597600.0,9450108400.0,824157988,47250542,False
