date,close,pe_ttm,pb,total_mv,float_mv,total_share,float_share,is_st
2020-01-02,23.88,45.394017,6.553255,22960045469.683,17036402793.686,963341059,714801124,False
2020-01-03,23.59,44.842749,6.473672,22681217446.81,16829511804.986,963341059,714801124,False
2020-01-06,23.36,44.405537,6.410554,22460077980.393,16665425848.43,963341059,714801124,False
2020-01-07,25.53,48.530538,7.006055,24546480772.236,18213541177.672,963341059,714801124,False
2020-01-08,24.6,46.762681,6.750841,23652308147.161,17550063179.426,963341059,714801124,False
2020-01-09,24.9,47.332957,6.833168,23940750929.443,17764088340.15,963341059,714801124,False
2020-01-10,24.74,47.02881,6.78926,23786914778.893,17649941587.764,963341059,714801124,False
2020-01-13,25.0,47.523049,6.86061,24036898523.537,17835430060.392,963341059,714801124,False
2020-01-14,24.52,46.610607,6.728887,23575390071.885,17492989803.232,963341059,714801124,False
2020-01-15,24.6,46.762681,6.750841,23652308147.161,17550063179.426,963341059,714801124,False
2020-01-16,24.58,46.724662,6.745352,23633078628.342,17535794835.377,963341059,714801124,False
2020-01-17,24.41,46.401505,6.6987,23469627718.382,17414513910.967,963341059,714801124,False
2020-01-20,25.2,47.903234,6.915495,24229193711.726,17978113500.875,963341059,714801124,False
2020-01-21,25.42,48.321437,6.975869,24440718418.733,18135065285.407,963341059,714801124,False
2020-01-22,25.74,48.929732,7.063685,24748390719.834,18363358790.18,963341059,714801124,False
2020-01-23,24.55,46.667635,6.73712,23604234350.114,17514392319.305,963341059,714801124,False
2020-02-03,22.1,42.010376,6.06478,21248618294.807,15766520173.386,963341059,714801124,False
2020-02-04,23.28,44.253464,6.3886,22383159905.118,16608352472.237,963341059,714801124,False
2020-02-05,22.86,43.455076,6.273342,21979340009.923,16308717247.222,963341059,714801124,False
2020-02-06,23.68,45.013832,6.49837,22767750281.495,16893719353.203,963341059,714801124,False
2020-02-07,23.74,45.127888,6.514836,22825438837.951,16936524385.348,963341059,714801124,False
2020-02-10,23.67,44.994823,6.495626,22758135522.085,16886585181.179,963341059,714801124,False
2020-02-11,24.8,47.142865,6.805726,23844603335.349,17692746619.909,963341059,714801124,False
2020-02-12,25.23,47.960262,6.923728,24258037989.954,17999516016.948,963341059,714801124,False
2020-02-13,24.61,46.78169,6.753585,23661922906.57,17557197351.45,963341059,714801124,False
2020-02-14,25.18,47.865215,6.910007,24209964192.907,17963845156.827,963341059,714801124,False
2020-02-17,25.58,48.625584,7.019777,24594554569.283,18249212037.793,963341059,714801124,False
