date,close,pe_ttm,pb,total_mv,float_mv,total_share,float_share,is_st
2020-01-02,7.98,18.344917,4.123973,7354397376.16,7352839072.864,978562728,978355383,False
2020-01-03,8.0,18.390894,4.134309,7372829449.784,7371267240.967,978562728,978355383,False
2020-01-06,7.9,18.161008,4.08263,7280669081.662,7279126400.455,978562728,978355383,False
2020-01-07,7.96,18.298939,4.113637,7335965302.536,7334410904.762,978562728,978355383,False
2020-01-08,7.84,18.023076,4.051623,7225372860.789,7223841896.148,978562728,978355383,False
2020-01-09,7.89,18.138019,4.077462,7271453044.85,7269912316.404,978562728,978355383,False
2020-01-10,7.93,18.229974,4.098134,7308317192.099,7306768652.608,978562728,978355383,False
2020-01-13,8.03,18.45986,4.149812,7400477560.221,7398909493.12,978562728,978355383,False
2020-01-14,7.98,18.344917,4.123973,7354397376.16,7352839072.864,978562728,978355383,False
2020-01-15,7.88,18.11503,4.072294,7262237008.038,7260698232.352,978562728,978355383,False
2020-01-16,7.8,17.931122,4.030951,7188508713.54,7186985559.943,978562728,978355383,False
2020-01-17,7.8,17.931122,4.030951,7188508713.54,7186985559.943,978562728,978355383,False
2020-01-20,7.71,17.724224,3.98444,7105564382.23,7104058803.482,978562728,978355383,False
2020-01-21,7.69,17.678247,3.974104,7087132308.605,7085630635.379,978562728,978355383,False
2020-01-22,7.6,17.471349,3.927593,7004187977.295,7002703878.918,978562728,978355383,False
2020-01-23,7.37,16.942611,3.808732,6792219130.614,6790779945.741,978562728,978355383,False
2020-02-03,6.63,15.241453,3.426308,6110232406.509,6108937725.951,978562728,978355383,False
2020-02-04,6.63,15.241453,3.426308,6110232406.509,6108937725.951,978562728,978355383,False
2020-02-05,6.68,15.356396,3.452148,6156312590.57,6155008146.207,978562728,978355383,False
2020-02-06,6.82,15.678237,3.524498,6285337105.941,6284005322.924,978562728,978355383,False
2020-02-07,6.75,15.517317,3.488323,6220824848.256,6219506734.566,978562728,978355383,False
2020-02-10,6.81,15.655248,3.51933,6276121069.129,6274791238.873,978562728,978355383,False
2020-02-11,6.82,15.678237,3.524498,6285337105.941,6284005322.924,978562728,978355383,False
